Complexity,Loss,Equation
1,1243.3632,"64.04956"
3,131.84311,"input_u * 20.608036"
5,1.9020625,"input_u * (input_u * 5.184409)"
7,0.8483498,"input_u * ((input_u * 4.76318) + 1.7192199)"
9,0.68388253,"(((input_u * 4.462286) + 3.5420208) * input_u) + -2.3551729"
11,0.54332364,"((((input_u * input_u) + 26.313417) * input_u) + -17.244345) / 1.8391392"
15,0.5407131,"(((input_u * 31.75851) + ((input_u + 7.25176) * (input_u * input_u))) / 3.4581723) - 6.1024876"
17,0.49895984,"(((input_u * 27.866312) + ((input_u * (input_u * (input_u + 5.8143744))) + input_u)) / 3.0718737) - 5.8671465"
19,0.49893332,"(((((input_u * 27.866312) + (input_u * (input_u * (input_u + 5.8143744)))) + input_u) / 3.0718737) - 5.8671465) + -0.003728613"
21,0.49304038,"((((input_u + 3.476618) * (input_u * (input_u / 0.85094666))) + (input_u * 27.134848)) / 3.0471425) - ((6.958206 - input_u) - input_u)"
