Complexity,Loss,Equation
1,1243.3632,"64.04956"
3,131.84311,"input_u * 20.60813"
5,1.9020463,"(input_u * input_u) * 5.1841264"
7,0.8483498,"((input_u * 4.7631783) - -1.7192255) * input_u"
9,0.6838618,"(input_u * ((input_u * 4.459736) - -3.5587318)) - 2.3801103"
10,0.636592,"(sqrt(input_u) * (input_u * (input_u + 6.6002173))) + -1.7425749"
11,0.53965604,"(((input_u * (input_u * 0.5500355)) - -14.137545) * input_u) - 9.121165"
12,0.48852378,"((sqrt(2.3690267 * input_u) * input_u) - -11.925088) * (-0.58018506 + input_u)"
18,0.4860201,"((((input_u * (sqrt(input_u) * 1.5510273)) - -11.4560795) * ((input_u + -0.5217181) * input_u)) - 0.5353808) / input_u"
19,0.48377115,"((input_u * (input_u * 5.0714316)) - ((1.0855967 / (((input_u * 0.14348736) * input_u) - -0.09092818)) + input_u)) - -6.3314238"
29,0.48354265,"((input_u * (((((sqrt(input_u) * 1.5300392) * input_u) - -9.301739) * input_u) + -1.3578702)) - (sqrt(input_u - (0.20819868 - input_u)) * ((input_u * 2.8005712) / input_u))) / input_u"
