Complexity,Loss,Equation
1,1243.3632,"64.04955"
2,472.49008,"exp(input_u)"
3,93.966064,"input_u ^ 3.1381214"
4,5.1634426,"9.029864 ^ sqrt(input_u)"
5,0.8320013,"(input_u ^ 1.8754942) * 6.184456"
7,0.819974,"(6.184456 * (input_u ^ 1.8754942)) - 0.08799331"
9,0.7264442,"((input_u * 4.3107796) - -6.7488027) * (input_u - 0.53039056)"
11,0.53965634,"(input_u * (((input_u * 0.55003554) * input_u) + 14.137545)) + -9.121169"
13,0.5396556,"((input_u * ((input_u * (input_u * 0.550054)) + 14.1369505)) - -2.5323994) + -11.652453"
16,0.53900415,"(input_u * ((((exp(0.27129203 - time) + input_u) * input_u) * 0.55000323) + 14.136222)) - 9.119144"
