Complexity,Loss,Equation
1,1783.3198,"37.37806"
3,162.35435,"input_u * 20.236877"
5,13.096534,"(input_u * input_u) * 5.1560755"
7,11.169032,"input_u * ((input_u * 5.7983) + -2.63238)"
9,10.944415,"(((input_u + -0.41076124) * input_u) - 0.115788594) * 5.776314"
10,10.736599,"input_u * (sqrt((input_u * input_u) * 35.61627) + -3.3260813)"
11,8.673004,"(input_u * (((input_u * -0.37060776) + 2.8004515) * input_u)) * input_u"
13,8.022721,"((input_u * input_u) - 0.67146367) * (((input_u * -0.4403736) + 3.1472611) * input_u)"
15,7.9277554,"((-2.082214 - ((input_u * input_u) * ((input_u * 0.45113266) + -3.2544196))) * input_u) - -0.49927077"
17,7.2747865,"input_u * ((input_u * ((5.614634 - (input_u * ((input_u * -0.12409287) + 1.5050427))) * input_u)) - 4.3558307)"
19,6.268652,"(input_u - 0.94612056) * (((8.479485 - (((input_u * -0.24090718) + 2.6241765) * input_u)) * (input_u * input_u)) - 2.081101)"
21,5.587659,"(1.555174 - ((input_u * (((((input_u * 0.09228256) + -0.6565896) * input_u) * input_u) + 6.514896)) * input_u)) * (1.155136 - input_u)"
23,5.580976,"1.7960327 - (((1.3577541 - input_u) * input_u) * ((((input_u * (input_u * ((input_u * 0.09479485) + -0.6668823))) + 6.2565017) * input_u) - -1.0485466))"
27,4.695915,"((((input_u * (5.702095 - (input_u * ((input_u * -0.13344742) + 1.5686485)))) * input_u) - 4.1455245) * input_u) - (1.5711015 / (6.397037 - (input_u * (input_u * 1.5779037))))"
29,4.5281672,"((((input_u * input_u) * (5.308427 - (input_u * ((input_u * -0.11291759) + 1.3925501)))) - 3.9733317) * input_u) - ((2.461894 / (9.440358 - ((input_u * 2.3259857) * input_u))) - 0.5807845)"
