Complexity,Loss,Equation
1,1.0571012e-5,"0.005243546"
3,3.4169605e-6,"w1 * -0.008641953"
5,3.1631835e-6,"(w1 * -0.0074731004) + 0.00094213657"
7,1.9137904e-6,"w1 * ((w1 * -0.010364936) + -0.017471666)"
11,1.8807903e-6,"(((w1 + w2) * w2) + 2.4267015) * (w1 * -0.0034444225)"
13,1.8796659e-6,"(((w1 + w2) * w2) + 2.4267015) * ((w1 * -0.0034444225) + t)"
15,1.8718674e-6,"((w1 * -0.0035131562) * (((w1 + w2) * w2) + 2.399577)) - (t * w1)"
29,1.8104546e-6,"(t + (w1 / ((w2 + 0.006547261) / (w2 - t)))) * (((t / ((((-0.14095235 / w2) + 0.007013062) / (w2 - t)) * -0.008418956)) / -0.9624636) + -0.008271945)"
