Complexity,Loss,Equation
1,380.53207,"10.674193"
2,147.51672,"exp(input_u)"
3,28.665722,"3.3675694 ^ input_u"
4,21.788239,"exp(input_u + 0.7251794)"
5,13.227001,"(input_u + 0.50029975) ^ 3.0334172"
7,12.743016,"input_u * (input_u * (input_u + 1.9942534))"
8,12.457321,"(input_u + 0.5010613) ^ (5.357498 - sqrt(time))"
9,11.134726,"(input_u + (-4.065791 / time)) * (input_u * 6.848577)"
10,5.1916647,"log((0.47997648 ^ ((input_u + -1.5889068) * -46.694912)) + 3.1262178)"
12,4.3242564,"log(((time * 0.10567342) ^ ((input_u + -1.6815253) * -65.52008)) + 3.041455)"
14,3.5977988,"log((0.20841438 ^ ((input_u * -13.338362) + (74.06575 / (input_u * input_u)))) + 3.1769516)"
16,3.5083432,"log((0.20841438 ^ ((input_u * -13.338362) + (74.06575 / (input_u * input_u)))) + (2.9263005 + input_u))"
17,3.1731937,"log(sqrt(exp(exp(input_u))) * ((0.34481665 ^ ((211.26906 / (input_u * input_u)) + -60.89243)) + 1.44969))"
19,2.8576155,"log(((0.28419748 ^ ((175.55295 / (input_u * input_u)) + -50.94214)) - -0.50498503) * exp(sqrt(exp(sqrt(exp(input_u))))))"
21,2.8546367,"log(exp(sqrt(exp(sqrt(exp(input_u + -0.017271979))))) * ((0.28103083 ^ ((175.5679 / (input_u * input_u)) + -50.87795)) + 0.50743717))"
23,2.8155782,"log(((0.05658496 ^ (((time / (input_u * input_u)) * 17.128698) + -25.376215)) - -1.9094073) * (1.161251 ^ exp(sqrt(sqrt(time ^ input_u)))))"
24,2.7476258,"log(((0.030382598 ^ (((14.394459 * time) / (input_u * input_u)) + -20.971691)) - -1.3906206) * (sqrt(1.0661159 ^ (time ^ input_u)) + exp(input_u)))"
25,2.7200348,"log((sqrt(sqrt(1.1404175 ^ (time ^ input_u))) + exp(input_u)) * ((0.122453436 ^ (((time * 24.101334) / (input_u * input_u)) + -35.055294)) - -1.3045049))"
27,2.7160127,"log(((0.04741253 ^ ((time * (16.490997 / (input_u * input_u))) + -24.047384)) - -1.3891112) * sqrt(sqrt((1.1419075 ^ (time ^ input_u)) + exp(time * input_u))))"
29,2.687831,"log(((0.04741253 ^ (((time * 16.490997) / (input_u * input_u)) + -24.047384)) - -1.3891112) * ((log(time) ^ (input_u + input_u)) + sqrt(sqrt(1.1419075 ^ (time ^ input_u)))))"
30,2.6670284,"log((((0.030382598 ^ (((14.394459 * time) / (input_u * input_u)) + -20.971691)) - -0.5244912) * sqrt((1.0661159 ^ (time ^ input_u)) + exp((time - input_u) * input_u))) + 1.4242218)"
