Complexity,Loss,Equation
1,195.62582,"13.123275"
3,22.436565,"input_u * 12.226957"
5,2.01593,"(input_u * 5.539924) * input_u"
7,1.8268741,"(input_u * (input_u * 5.4265265)) - -0.5851838"
9,1.419743,"(((8.913437 - input_u) * input_u) + -2.1684172) * input_u"
16,1.063327,"(sqrt(((input_u + -0.624611) * (input_u * (input_u * 8.084076))) + 0.6373551) - 0.42525557) * 3.7026596"
18,1.0387254,"((sqrt((input_u * (input_u * ((input_u + -0.7322527) * 8.008803))) + 0.6980049) - 0.43307185) * 3.5610921) + input_u"
20,1.0121647,"((input_u + (sqrt(((((input_u * 2.478258) * input_u) + -2.3503268) * input_u) + 1.2235262) + -0.8820194)) * 4.959026) - input_u"
22,0.983964,"(((input_u + -0.952746) + sqrt((input_u * (((input_u * input_u) * 2.236897) + -2.9368584)) + 1.4341425)) * 4.7286344) - (input_u * -0.64208364)"
