Complexity,Loss,Equation
1,1.1463294,"w2"
3,1.1206621,"w2 - 0.16039936"
5,1.0997682,"w2 - (w1 * -0.35272196)"
7,1.0571543,"w2 - (0.05216745 / (w2 - -1.4259917))"
9,1.039168,"w2 - (0.10759613 - (-0.051643092 / (w2 - -1.4283108)))"
11,1.0154235,"(w2 - (w1 * -0.29312736)) - (0.050696224 / (w2 - -1.4269145))"
13,0.9998675,"w2 - ((0.048543517 / (w2 - -1.4284225)) + (-0.08751779 / (-1.0289465 - w1)))"
15,0.9951935,"w2 - ((((-0.048139878 / (w2 - -1.4287397)) + -0.20323086) / (-1.1903583 - w1)) + -0.15309493)"
17,0.99390686,"(w2 - (((w1 + -0.2907901) * w1) - ((-0.05011429 / (w2 - -1.4199632)) - -0.29011214))) / 1.1843954"
19,0.98227936,"(w2 - (((w1 * (w1 + -0.65005493)) - ((-0.1047703 / (w2 - -1.4232197)) - -0.18857098)) / 1.963083)) * 0.8841491"
