Complexity,Loss,Equation
1,646.3678,"72.1922"
3,120.560585,"input_u * 20.349014"
5,2.5405972,"(input_u * 5.1895556) * input_u"
7,1.7944264,"(4.8125687 * (input_u + 0.31402695)) * input_u"
9,1.7466753,"(input_u * ((input_u * 4.334556) + 4.8672414)) - 5.6354437"
11,1.6129367,"(input_u * ((input_u * (input_u + -5.7886596)) + 38.05158)) + -40.74844"
13,1.6103756,"((input_u * ((input_u * (input_u + -6.5013194)) + 38.06721)) + -41.129623) / 0.85879296"
16,1.6003417,"(((input_u + (input_u * (input_u + -7.975517))) + 38.85143) * (sqrt(input_u) + input_u)) + -78.97964"
22,1.2820226,"((((((-2.3597033 / sqrt(input_u + -1.9300818)) / 1.2779411) + ((input_u + -5.049471) * input_u)) + 33.446648) * input_u) - input_u) + -25.075603"
26,1.2753276,"(input_u * (((-2.3597033 / sqrt((input_u - 0.013107179) + -1.9300818)) / 1.2779411) + ((input_u * (input_u + -5.049471)) + 33.446648))) + (-26.127954 - (input_u + -1.01055))"
