Complexity,Loss,Equation
1,1158.7893,"65.629585"
3,196.63527,"input_u * 20.27405"
5,14.962453,"(input_u * input_u) * 5.17033"
7,12.741989,"(input_u * (input_u * 5.3830714)) + -3.383718"
9,7.9106584,"((47.59674 / input_u) + -88.186035) - (input_u * -40.125668)"
11,7.910657,"((47.6009 / input_u) - ((input_u * -40.12627) + 3.7885392)) + -84.40097"
15,7.906643,"((40.709747 / input_u) + -84.924614) - ((input_u * -39.68343) - (4.0272703 / (input_u * input_u)))"
