Complexity,Loss,Equation
1,83.45493,"8.172331"
3,12.4788065,"input_u * 10.000428"
5,1.946148,"(input_u * input_u) * 5.803589"
7,1.8905846,"((input_u * input_u) * 5.705815) + 0.31251103"
9,1.853353,"(((input_u * 6.0650406) - 0.7802758) * input_u) - -0.5091493"
14,1.4910004,"(sqrt((((input_u * input_u) * 8.568103) * input_u) + 4.5526648) / 0.28307688) - 6.956984"
16,1.4223971,"((sqrt(((input_u * (input_u * input_u)) * 9.614403) + 3.6932309) / 0.28524232) - 6.0178776) - input_u"
18,1.2826133,"(sqrt(((input_u * input_u) * (-1.815423 - (input_u / -0.16690677))) + (0.8842786 - input_u)) / 0.24116427) + -2.74766"
20,1.2072707,"input_u + ((sqrt(((input_u / -0.07984803) * (input_u * (0.6118696 - input_u))) + (1.39718 - input_u)) / 0.35444802) - 2.024567)"
22,1.2035892,"(sqrt(((input_u * ((input_u * ((1.208271 - input_u) - input_u)) / -0.15942489)) + 1.3355173) - input_u) / 0.35897523) + (input_u - 1.8762462)"
26,1.1198188,"(input_u + (sqrt(((input_u / -0.23890226) * (input_u * ((1.4865906 - input_u) - input_u))) + (1.1538267 - input_u)) / 0.32408878)) + ((input_u * 1.7754604) - 1.9208453)"
