Complexity,Loss,Equation
1,1602.3832,"43.737694"
3,165.03886,"input_u * 19.781506"
5,11.803821,"(input_u * input_u) * 5.1723313"
7,10.993627,"(input_u + -0.2835997) * (input_u * 5.568392)"
9,10.695256,"(((input_u + -0.22120167) * 5.536886) * input_u) + -0.8778471"
11,10.175588,"input_u * (((input_u * (input_u - 22.905207)) + 13.425707) * -0.33449984)"
12,9.794585,"(input_u * (input_u * sqrt(-24.600412 - (input_u + -30.36998)))) * input_u"
13,9.443246,"(input_u * ((input_u * (6.944819 - (input_u / 4.2653785))) - 2.9235396)) + -1.4550819"
14,8.942044,"(input_u * ((sqrt(input_u * input_u) * (input_u - 22.905207)) + 13.425707)) * -0.33449984"
15,8.401277,"(input_u * ((((input_u * -11.564125) * (input_u - 7.207252)) * input_u) / 26.778648)) - input_u"
16,7.947836,"(input_u * (((sqrt(input_u * input_u) * (16.381071 - input_u)) + -13.098368) * 0.5754462)) - 0.32127655"
25,7.644908,"((((((input_u + -1.0259113) * ((input_u * (input_u - 8.763507)) + (input_u + -7.2750616))) * (input_u + -12.265728)) * input_u) / 27.273428) + input_u) - -0.3024185"
