Complexity,Loss,Equation
1,54.316383,"3.035212"
3,52.234707,"22.127071 - x0"
5,50.731667,"exp(5.513879 - sqrt(x0))"
6,46.223217,"exp(exp(cos(x0 * 0.49132535)))"
8,46.181526,"exp(exp(cos(x0 * 0.4916158))) + 0.20472336"
10,46.168625,"exp(exp(cos((x0 + -0.4382704) * 0.50578374))) + 0.13897973"
11,45.88254,"cos(x0 * -0.62829137) + exp(exp(cos(x0 * 0.48456475)))"
12,45.688614,"exp(exp(cos(2.7606478 - exp(sin((x0 * 0.53090125) + 0.97894937)))))"
13,45.62276,"exp(exp(cos(log(x0) - exp(sin((x0 + 1.1885077) * 0.5565749)))))"
14,45.534084,"exp(exp(cos(exp(cos(exp(cos(x0 * 0.49132535)) - 3.1050675)) - 2.408918)))"
16,45.355873,"exp(exp(cos(exp(cos(3.0187378 - exp(sin((x0 + 1.4358509) * 0.54318386)))) - 2.4515991)))"
17,45.134766,"exp(exp(cos(sin(exp(cos(exp(exp(sin(log(x0 + -1.0047446))))) - -0.6855149)) + 1.0820515)))"
19,45.090298,"exp(exp(cos(sin(exp(cos(exp(exp(sin(log(x0 + -0.81828547))))) - -0.7152616)) + 0.8180051))) + -0.62212104"
20,45.073715,"exp(exp(cos(exp(cos(exp(sin(cos(cos(x0 * 1.1251532)) + (x0 * 0.5458924))) - 2.9803693)) - 2.4119332)))"
22,45.046608,"exp(exp(cos(exp(cos(exp(sin(cos(cos((x0 * 1.1251532) + -3.0332606)) + (x0 * 0.5458924))) - 2.9803693)) - 2.4119332)))"
25,44.969513,"exp(exp(exp(cos(2.7352433 - exp(sin(cos(exp(exp(cos(x0 * 1.3430529)) - 2.202711)) + (x0 * 0.54253125))))) - 1.7573507)) - -0.5853492"
27,44.95696,"exp(exp(cos(2.9038363 - exp(cos(exp(sin(cos(exp(cos(sin(sin(x0) * 7.986508) - 2.4729128))) + (x0 * 0.5431356))) - 2.863304))))) - -0.36536443"
29,44.934128,"exp(exp(cos(exp(cos(3.1309586 - exp(sin(cos(exp(exp(cos((sin(x0) * 3.2802615) + 2.6898768)) - 2.1558065)) + (x0 * 0.5437621))))) - 2.726541))) - -0.29002503"
30,44.868618,"exp(exp(cos(exp(cos(3.004059 - exp(sin(cos(exp(exp(cos(exp(sin(x0) * 1.7936685) + 0.80645746)) - 2.3496416)) + (x0 * 0.54099715))))) - 2.835319))) - -0.38848925"
