Complexity,Loss,Equation
1,2.9614932e-6,"0.0060551893"
3,2.860917e-6,"w1 * -0.009237744"
5,7.325411e-7,"(w1 * -0.0049460083) - -0.003172338"
7,7.3154524e-7,"((w1 * -0.0049460083) - -0.003172338) + t"
8,7.2669405e-7,"sqrt(((w1 / 99.83382) / -174.80138) + t)"
10,7.202595e-7,"sqrt(((w1 / (w2 + 99.83382)) / -174.80138) + t)"
12,7.15203e-7,"sqrt(((w1 / (w2 + 130.10844)) / (w1 - 136.43446)) + t)"
14,5.939007e-7,"t + sqrt(((t + -0.0012018876) + (w1 / (w1 + 99.83382))) / -174.80138)"
16,5.6851917e-7,"sqrt((-0.47747934 / (w2 + (t + 108.71206))) * ((w1 - (0.24434473 - w1)) / 158.92076))"
