Complexity,Loss,Equation
1,16.40106,"x0"
3,1.9405166,"x0 + 3.802498"
6,1.3254442,"(x0 - cos(x0)) + 3.9553864"
7,0.48191383,"log(exp(x0) + -0.98987865) + 4.372669"
8,0.48190278,"log(sin(-1.7107736) + exp(x0)) + 4.374784"
9,0.4819023,"log(exp(x0 + 0.52368957) + -1.6713239) + 3.8506827"
10,0.481898,"log(sin(-1.7107736 - x2) + exp(x0)) + 4.374784"
11,0.41194326,"log((exp(x0 + 0.45226315) + -1.553423) - x0) + 4.1420665"
12,0.17117493,"log(exp(x0)) + exp(cos(sqrt(x0) + -2.1273372) + 0.6839436)"
13,0.16842695,"cos(sqrt(x0) + 4.3762636) + (log(exp(x0) + -0.9687118) + 3.7624912)"
14,0.15451612,"log(exp(x0 + 0.29694372)) + exp(cos(sqrt(x0) + -2.1273372) + 0.6839436)"
16,0.048108634,"exp(cos(sqrt(x0) + 4.3237967)) + (log(exp(x0 + 3.233184) - x1) + -0.81123036)"
19,0.04810822,"(log(exp(x0 + (x2 + 1.2103698)) - log(x1)) + exp(cos(sqrt(x0) + 4.3238072))) + 1.2097471"
20,0.024449844,"(log((exp(x0 + 3.3496256) + -1.6204581) - x1) + -1.5952348) + exp(cos(sqrt(x0) + 4.3090997) - -0.28352773)"
21,0.022757346,"(log((exp(x0 + 3.2815237) + sqrt(x0)) - x1) + exp(cos(sqrt(x0) + 4.3030887) - -0.28836048)) + -1.5487297"
23,0.0111445645,"log(exp(x0 + 1.8549571) - 3.4050517) + (exp(cos(1.2147969 - cos(sqrt(x0) + 4.274595)) - -0.8486003) + (-2.854759 - x2))"
25,0.010650088,"(log(exp(x0 + 1.7794374) + -3.0196695) + (exp(cos(cos(sqrt(x0) + 4.2661667) - 1.1978488) - -0.8566775) + -2.8837073)) - (x2 + x2)"
27,0.010650016,"((log(exp(x0 + 1.7797426) + -3.0196147) + (exp(cos(cos(sqrt(x0) + 4.266148) - 1.1978106) - -0.8567565) + -2.88357)) - (x2 + x2)) - x2"
29,0.01063968,"log((exp(x0 + 2.0414908) + (x2 + -0.11843113)) - 3.3735669) + ((exp(cos(cos(sqrt(x0) + 4.2600393) - 1.1865432) - -0.88179815) + -2.7800498) - (x2 + 0.54466325))"
