Complexity,Loss,Equation
1,7.3438164e-6,"0.005674278"
3,3.2744574e-6,"w1 * -0.009741963"
5,2.3795183e-6,"(w1 * -0.00712996) - -0.0018713819"
7,2.377658e-6,"0.0018828235 - (t + (w1 * 0.0071282936))"
11,1.8981816e-6,"w1 * (-0.01840862 - ((t + w1) * (1.1779261e-7 / t)))"
13,1.897012e-6,"(-0.018983848 - ((w1 * (1.2505463e-7 / t)) - (t * w2))) * w1"
15,1.4753421e-6,"w1 * (((w1 * -0.036126204) * (0.7489337 / (w2 + (1.969073 - w2)))) + -0.020068986)"
17,1.450963e-6,"0.0009079721 - ((((t * t) + (0.006892401 - t)) - ((w2 * -0.0034980862) * w2)) * w1)"
19,1.4112406e-6,"w1 * ((-0.02005725 - ((((w1 * -2.5439105e-5) / 329.41888) / t) - (w2 * t))) - (w1 * 0.021268265))"
21,1.3923461e-6,"(((w2 * 0.0018025923) + -0.020674817) - ((((t + w1) * 1.483814e-7) / t) - ((t * 4.1425133) * w2))) * w1"
