Complexity,Loss,Equation
1,2.9631097,"1.2007254"
3,2.5889256,"x0 + 0.95265007"
5,2.4476655,"(x0 * x0) + 0.65497565"
7,2.4238756,"(x0 * (x0 * 0.82639056)) - -0.7495287"
9,2.2401543,"((x0 + -0.99325067) * (x0 * x0)) + 1.0852003"
11,2.1724572,"((x0 + -1.3225201) * ((x0 * x0) * x0)) + 0.98211575"
13,2.0226872,"(((x0 + -1.597418) * ((x0 * x0) * x0)) * x0) + 1.1419559"
15,1.8974837,"(x0 * (((x0 + -1.7215163) * (x0 * (x0 * x0))) - -0.740361)) + 1.0935245"
17,1.6966903,"(((x0 + -1.2721709) * (((x0 * x0) + -2.7982223) * x0)) * (x0 * x0)) + 1.0451887"
19,1.538575,"(((x0 * ((x0 + -2.1812856) * x0)) * x0) - -2.4847288) * ((x0 * (x0 * x0)) + 0.37168336)"
21,1.38254,"((((((x0 + -1.8349209) * ((x0 * x0) + -2.3804524)) * x0) * (x0 * x0)) * x0) * x0) + 0.87731653"
23,1.2604938,"(x0 * ((x0 * (x0 * ((x0 * x0) * (x0 * x0)))) * ((x0 * (x0 + -3.431042)) + 2.9273858))) + 0.9495317"
25,1.2268974,"(((x0 * (((x0 * (x0 * x0)) * x0) * ((x0 * (x0 + -3.4888577)) + 3.0275726))) * (x0 * x0)) + 0.6663139) * 1.3546852"
27,1.0867747,"((x0 + -1.9045172) * (((x0 * ((x0 * ((x0 * x0) + -5.8529406)) + 5.083998)) * (x0 * (x0 * x0))) * (x0 * x0))) + 1.0679728"
29,1.0007876,"(((((((x0 + -1.7202351) * ((x0 * x0) + -1.2477088)) * (x0 * x0)) * (x0 * x0)) * (x0 * x0)) * (x0 + -1.9155015)) * x0) + 0.9964506"
