Complexity,Loss,Equation
1,0.32007492,"1.6340861"
4,8.245848e-14,"sqrt(x0 - -1.0000007)"
5,5.769607e-14,"sqrt(sqrt(1.0000012) + x0)"
7,5.9507952e-15,"sqrt(sqrt(sqrt(sqrt(1.0000012))) + x0)"
14,4.2588156e-15,"sqrt(((x0 + (((x0 - x0) + 1.3454517) - 0.40360576)) - 0.16441257) + 0.22256662)"
