Complexity,Loss,Equation
1,916.6229,"64.47634"
2,550.4446,"exp(input_u)"
3,128.79453,"input_u ^ 3.1491137"
4,5.0891814,"9.047807 ^ sqrt(input_u)"
5,1.7479464,"(input_u ^ 1.8963256) * 6.0009227"
7,1.5970124,"((input_u ^ 1.9889345) + 0.4831004) * 5.110993"
8,1.5833952,"sqrt(((input_u ^ 3.8631642) + 1.2061882) * 32.39923)"
10,1.5833586,"sqrt(((input_u ^ 3.8556142) - -1.2982734) * 32.86444) + -0.17203087"
11,1.5832176,"sqrt(((input_u ^ 3.8581967) + exp(0.2336879 / input_u)) * 32.646255)"
13,1.5582261,"(((input_u * input_u) + 0.5355894) * 5.0178914) + (0.025033195 / (input_u + -2.0464814))"
14,0.8556439,"(((0.0025856555 / (log(input_u) + -0.69468546)) + (input_u * input_u)) + 0.5735388) * 5.0030317"
16,0.83752495,"(((input_u * input_u) + 0.573539) * 5.0030313) + (0.030420693 * (0.573539 / (log(input_u) + -0.69468546)))"
18,0.82697564,"(((input_u * input_u) + 0.573539) * 5.0030313) + (((-2.0468645 / (log(input_u) + -0.69468844)) * -0.007958018) - -0.052531116)"
22,0.8269487,"((((input_u * input_u) + 0.573539) * 5.0030313) + ((0.030420693 * (-0.23828095 * (0.9208972 / -0.41007784))) / (log(input_u) + -0.69468546))) - -0.052531116"
23,0.8147845,"((-0.028798148 / (((log(input_u) * input_u) * log(input_u)) + -0.9623142)) / (0.03421578 - input_u)) + (((input_u * input_u) + 0.5830464) * 5.0099573)"
24,0.81228083,"(((input_u * input_u) + 0.579118) * 5.00997) + (((-0.029017722 / ((input_u * (log(input_u) * log(input_u))) + -0.961713)) / -2.3644068) * log(input_u))"
26,0.810464,"(((input_u * input_u) + 0.579118) * 5.00997) + (log(input_u) * (((-0.029017722 / ((input_u * (log(input_u) * log(input_u))) + -0.961713)) / -2.3644068) - 0.044171534))"
28,0.810153,"((((input_u * input_u) + 0.579118) * 5.00997) + (log(input_u) * (((-0.029017722 / ((log(input_u) * (input_u * log(input_u))) + -0.961713)) / -2.3644068) + -0.041308496))) - -0.029017722"
29,0.81005746,"((((-0.02901765 / ((input_u * (log(input_u) * log(input_u))) + -0.961721)) / -2.3644068) - 0.027070181) * ((input_u * 0.579118) + -0.4578525)) + (((input_u * input_u) + 0.579118) * 5.00997)"
30,0.809449,"((((input_u * input_u) + 0.579118) * 5.00997) + (log(input_u) * ((((-0.029017722 / (((log(input_u) * input_u) * log(input_u)) + -0.961713)) / -2.3644068) - 0.02707018) + -0.041308496))) - -0.041308496"
