Complexity,Loss,Equation
1,67.00332,"3.546487"
3,36.064392,"input_u * 6.784218"
5,17.331524,"(input_u * input_u) * 4.191571"
7,8.615814,"((input_u * input_u) * input_u) * input_u"
9,6.9861174,"((input_u * (input_u * input_u)) + -1.3128387) * input_u"
11,6.6729407,"((((input_u * input_u) * input_u) + -1.5632632) * input_u) - -0.6103876"
13,6.2130747,"(input_u * ((input_u * input_u) * ((input_u + input_u) - 2.6425912))) + 0.88608694"
15,6.027465,"(((((input_u * (input_u + 1.2781159)) + 0.8463509) - 4.6348057) * input_u) * input_u) + 1.4459466"
17,6.0259943,"(((input_u * (input_u + 1.3077023)) - 3.9109716) * (input_u * input_u)) + (1.4692643 - (input_u * -0.11078206))"
18,6.0110407,"(((input_u + sqrt(input_u + 0.8103567)) * input_u) + (-1.2762492 - input_u)) * ((input_u * input_u) + -0.98585004)"
20,5.9635835,"(sqrt(input_u - -0.5103416) * ((input_u * ((input_u * ((input_u * 0.80565053) - 1.1330665)) * 3.759885)) + 1.8663332)) - input_u"
21,4.862484,"((input_u / (input_u - (3.172313 / (3.453352 - input_u)))) * 0.56700426) + (input_u * (((input_u + input_u) * input_u) + input_u))"
23,4.6378098,"(((input_u / (input_u - (3.172313 / (3.453352 - input_u)))) * 0.56700426) + (input_u * (((input_u + input_u) * input_u) + input_u))) + 0.5037305"
26,3.7312741,"(((input_u * 2.1124644) + input_u) + (((input_u / (input_u - (3.172313 / (3.453352 - input_u)))) * 0.56700426) / sqrt(input_u * input_u))) * (input_u + input_u)"
28,3.5766876,"(((input_u * 2.1124644) + (input_u + (((input_u / (input_u - (3.172313 / (3.453352 - input_u)))) * 0.56700426) / sqrt(input_u * input_u)))) * (input_u + input_u)) - -0.3939958"
