Complexity,Loss,Equation
1,1515.1233,"39.67546"
3,114.04967,"input_u * 19.823935"
5,2.206124,"input_u * (input_u * 5.194582)"
7,1.611629,"(input_u + 0.2826673) * (input_u * 4.849382)"
9,1.5625365,"((input_u * (input_u + 0.24659005)) - -0.070231296) * 4.869148"
11,1.5624793,"((2.212159 - (input_u * -4.866938)) * input_u) + (0.33824903 - input_u)"
12,1.543232,"((sqrt(input_u + 1.0022817) + (input_u / 0.2169178)) * input_u) - -0.3278261"
14,1.542167,"(((input_u / 0.21724187) + (sqrt(input_u + 1.002019) - -0.042620048)) * input_u) - -0.27263963"
16,1.4034668,"sqrt((((input_u * input_u) + -0.16461296) * (22.121271 * (input_u * (0.9269721 + input_u)))) - -0.89191335)"
18,1.4016294,"sqrt(((((input_u * input_u) + -0.16461296) * (22.121271 * input_u)) * (0.9269721 + input_u)) - -0.89191335) - 0.05087123"
20,1.3667506,"sqrt((((input_u * (((input_u * input_u) + -0.24647951) * 19.800287)) + 1.2909336) * (input_u + 1.7142686)) - -2.9011047) + -1.3784616"
22,1.3657241,"sqrt(((((((input_u * input_u) + -0.25409934) * (input_u * 21.164557)) - -2.0328987) - input_u) + input_u) * (input_u + 1.2591208)) + -0.6599565"
24,1.3651983,"sqrt((((((((input_u * input_u) + -0.2553467) * (input_u * 21.131369)) + 0.43203253) - -1.6646267) - input_u) + input_u) * (input_u + 1.2726613)) + -0.69873273"
26,1.3616754,"sqrt(((input_u + (((((input_u * input_u) + -0.21256226) * ((input_u + 1.4270092) * 20.639053)) * input_u) - (input_u + -1.7210144))) + input_u) + 1.8823544) + -1.0107529"
28,1.3611451,"sqrt((input_u + (((((((input_u * input_u) + -0.24107505) * input_u) * (input_u + 1.4607903)) * 20.537422) - ((input_u + -1.8402697) - input_u)) + input_u)) + 1.7719493) + -1.0139195"
