Complexity,Loss,Equation
1,1359.1182,"59.572144"
3,153.67245,"input_u * 20.426222"
5,2.2636526,"(input_u * 5.185965) * input_u"
7,1.0166821,"input_u * ((input_u * 4.7634516) + 1.7225329)"
9,0.8112497,"((input_u * 4.4489746) * (input_u + 0.81573176)) - 2.4524336"
11,0.640953,"(input_u * (input_u * 4.924383)) - ((4.4056807 / input_u) + -5.3943505)"
13,0.6261784,"((input_u * ((input_u * 0.55196315) * input_u)) - (input_u * -14.06214)) + -9.021892"
14,0.6034991,"(input_u * ((sqrt((input_u - -0.3782091) / 0.4884619) * input_u) + 10.337644)) - 6.328042"
16,0.57747686,"(input_u + -7.968651) + (((((sqrt(input_u) * 2.043382) + -1.7462318) * input_u) + 12.321613) * input_u)"
28,0.54742485,"((input_u * 0.19687004) - -0.326696) * (sqrt(input_u) + ((((input_u + (3.9517794 / (input_u - ((input_u * (input_u + 0.21554697)) - -0.33967176)))) - -14.054068) * input_u) + 1.4030647))"
