Complexity,Loss,Equation
1,259.46677,"9.44034"
3,70.8304,"input_u * 11.925848"
5,16.313791,"input_u * (input_u * 5.1197357)"
7,14.354192,"(input_u + 2.2630796) * (input_u * input_u)"
9,14.090249,"input_u * (input_u * ((input_u + 4.025249) * 0.74392277))"
10,13.977364,"sqrt(input_u - -0.76695406) * ((input_u * 2.6989443) * input_u)"
12,13.858223,"((input_u * (input_u - 0.2592795)) * sqrt(input_u - -2.012192)) * 2.565681"
14,13.821166,"(sqrt(input_u - -1.3485137) * ((input_u + -0.2784307) * (input_u * 2.75674))) - -0.3257925"
16,12.916381,"(input_u * (sqrt(input_u * (((input_u * -1.8352171) + 8.622977) * input_u)) * input_u)) - -0.5077584"
20,12.916377,"(input_u * (sqrt(((input_u * (input_u * -1.8344797)) * input_u) + (input_u * (input_u * 8.620929))) * input_u)) + 0.5072149"
22,12.838272,"(input_u + (((sqrt(input_u * (((input_u * (input_u * -0.37798107)) + 7.3786488) * input_u)) * input_u) - input_u) * input_u)) + 0.71343255"
24,12.615896,"((sqrt(((input_u * 1.7559817) * input_u) + ((((input_u * (input_u - 3.580262)) * input_u) * input_u) * -0.84095156)) * input_u) * input_u) - -0.8695072"
30,12.615781,"(((sqrt((input_u * (((input_u * input_u) * -0.5194855) + 9.6547985)) * input_u) * input_u) - input_u) * input_u) + (input_u + ((input_u + ((input_u * input_u) + -1.9546866)) * -0.51988685))"
