Complexity,Loss,Equation
1,44.151745,"3.792379"
3,24.229042,"input_u * 6.1348505"
5,14.868545,"input_u * (input_u * 4.2051654)"
7,13.743079,"((input_u * 2.272492) * input_u) * input_u"
9,13.135956,"((input_u * (input_u * input_u)) * input_u) + 1.3232955"
11,12.869093,"(((input_u * (input_u * input_u)) + 0.6244575) * input_u) + 1.0258121"
13,12.837558,"(((((input_u + -0.1265287) * input_u) * input_u) + 0.9594752) * input_u) + 1.0407331"
15,12.827468,"(input_u * input_u) * ((input_u + ((input_u * input_u) * (input_u + -2.311887))) + 3.6029058)"
17,12.790674,"(input_u * (input_u * (((input_u * (input_u * (input_u + -2.311887))) + 3.6029058) + input_u))) - -0.06770023"
19,12.645664,"((((input_u - -2.9555578) * input_u) + ((input_u + -2.1901202) * ((input_u * input_u) * input_u))) * input_u) + 0.5950332"
21,12.643029,"(input_u * ((((input_u * (input_u * (input_u + -2.1937711))) + 2.8963814) * (input_u + 0.061750863)) + (input_u * input_u))) + 0.60686064"
23,12.639271,"(((((input_u + -2.161101) * (input_u * (input_u * input_u))) + ((input_u + 0.087973535) * 2.7021527)) + (input_u * input_u)) * input_u) + 0.6381546"
25,12.639224,"(((((input_u + -2.159208) * (input_u * (input_u * input_u))) + ((input_u + 0.072081886) * 3.5110607)) + ((input_u - 0.82228154) * input_u)) * input_u) + 0.6411981"
27,12.627635,"(input_u * (input_u * ((((input_u + -1.0154836) - ((input_u + -0.262685) * input_u)) + input_u) + ((input_u * (input_u * (input_u + -1.5327666))) + 2.7876186)))) - -0.780273"
30,12.618737,"(input_u * (input_u * (((input_u + ((input_u * (((sqrt(input_u + 1.3971974) - 1.7728117) + input_u) * input_u)) * (input_u + -2.1715991))) / input_u) + (input_u + 1.8248562)))) - -0.6527283"
