Complexity,Loss,Equation
1,1.2666276e-5,"0.0052853413"
3,2.7198307e-6,"w1 * -0.009629327"
5,2.6743658e-6,"(w1 * -0.009113111) + 0.0003927201"
7,1.2025888e-6,"w1 * ((w1 * -0.011036106) + -0.017919328)"
9,1.1984547e-6,"(w1 * ((w1 * -0.01104321) + -0.017910978)) + t"
11,8.929011e-7,"-0.01090189 - ((w2 * (w2 * -0.005267833)) + (w1 * 0.020610385))"
15,8.9287096e-7,"((0.01179697 - ((w1 * -0.022309043) + (w2 * (w2 * 0.0057064327)))) + t) * -0.92445457"
17,8.9254337e-7,"-0.01090208 - (((w1 * -0.024800215) + (w2 * ((w2 * 0.0063364827) + (t * w1)))) * -0.8314675)"
19,8.922176e-7,"(-0.01090189 - (((((w2 - (w1 * -0.005267833)) * w2) * -0.005267833) + (w1 * 0.020610385)) - t)) + t"
