Complexity,Loss,Equation
1,54.316383,"3.035212"
3,52.234707,"22.12707 - x0"
6,51.292217,"sin(x0) - (x0 - 21.94728)"
7,48.0331,"exp(exp(sin(sqrt(x0 + -8.674278))))"
9,46.72282,"exp(exp(sin(sqrt((x0 + x0) - 23.082182))))"
11,46.594444,"exp(exp(sin(sqrt(x0 + (x0 + -22.95583))))) - -0.3748942"
12,46.36342,"exp(exp(sin(sqrt((x0 + x0) - (sin(x0) + 22.576754)))))"
13,46.18666,"exp(exp(sin(sqrt(x0 + -6.4102206) + sin(sin(x0 + -2.434628)))))"
14,45.492004,"exp(exp(sin(sqrt((x0 + x0) - 21.154167) + sin(x0 + 16.41541))))"
16,45.361942,"exp(exp(sin(sin(x0 + -2.398652) + sqrt((x0 + x0) + -21.113274)))) - -0.3711816"
17,45.352745,"exp(exp(sin(sin(cos(x0 + -3.925328)) + sqrt((x0 + x0) + -21.380552)))) - -0.39625078"
18,45.30037,"exp(exp(sin((sin(x0 + -2.5204089) - -0.541053) + sqrt((x0 + x0) + -23.358679)))) - -0.45145872"
20,45.299244,"exp(exp(sin((sin(x0 + -2.5236366) - -0.54305416) + sqrt((x0 + x0) + -23.356915)) - x2)) - -0.45185027"
21,45.285027,"exp(exp(sin(cos(exp(sin((x0 + sqrt(x0)) + -3.2257953))) + sqrt((x0 + x0) + -22.612614)))) - -0.35949686"
25,45.22053,"exp(sin(cos(exp(sin(sin(x0 + -1.8525159) + sqrt(x0 + (x0 + -22.617006))))) + sqrt((x0 + x0) + -21.678453)) - -1.624446)"
26,45.061443,"exp(exp(sin(cos(exp(sin(sin(x0 + -2.19678) + sqrt((x0 + x0) + -22.89117)))) + sqrt(x0 + (x0 + -20.56177))))) - -0.5118203"
28,45.026314,"exp(exp(sin(cos(exp(sin(sin(x0 + -1.9549229) + sqrt((x0 + x0) + -23.145973)))) + sqrt((x0 + x0) + -22.362082))) - 0.10978233) + 0.7265964"
