Complexity,Loss,Equation
1,1095.6648,"60.33905"
3,144.96152,"input_u * 19.95065"
5,3.1492012,"input_u * (input_u * 5.194679)"
7,2.1153188,"(input_u * 4.7940645) * (input_u - -0.33179447)"
9,2.012555,"(input_u * ((input_u + 0.70517457) / 0.221276)) + -2.0827553"
11,1.9940251,"((input_u + 1.085361) * ((input_u + -0.8329836) + input_u)) / 0.43828553"
13,1.9939126,"(input_u + input_u) + (((input_u * 4.549445) * (input_u + 0.24296862)) + -2.116382)"
14,1.9526687,"((sqrt(input_u + 0.46302548) * ((input_u + 6.6041036) * input_u)) + -2.6600242) - input_u"
16,1.901527,"(input_u * (((sqrt(input_u) + 1.4945582) * input_u) + 9.011332)) + ((-2.427894 - input_u) + -2.5743706)"
24,1.891328,"(((sqrt(input_u) + 1.3550142) * (input_u + 2.1480925)) * input_u) + ((((input_u / 2.6648405) + -3.6350455) / ((input_u * input_u) + 0.50464684)) + 0.44722724)"
26,1.8903776,"(((((sqrt(input_u) + 1.3550142) * (input_u + 2.1480925)) * input_u) + (((input_u / 2.6648405) + -3.6350455) / ((input_u * input_u) + 0.50464684))) + 0.44722724) + 0.009778463"
