Complexity,Loss,Equation
1,521.12897,"15.079944"
3,56.039494,"input_u * 15.760186"
5,1.4357162,"(input_u * input_u) * 5.2976036"
7,1.0974894,"input_u * ((input_u * 4.9277196) + 1.1948515)"
9,1.0205237,"(input_u * ((input_u * 4.9219327) + 1.1004474)) - -0.3342855"
11,0.93876237,"((input_u * ((input_u * -0.19928072) + 5.839974)) + 0.40117356) * input_u"
13,0.9300841,"(input_u * ((((input_u * -0.17312834) + 5.7181363) * input_u) + 0.4687002)) + 0.12854248"
17,0.8323486,"(((input_u / 0.2271255) + 3.1556206) * input_u) + (0.50973916 / ((input_u + (0.8322216 / input_u)) * -0.1524203))"
20,0.7794992,"(0.2550053 + (0.50973916 / ((input_u + (sqrt(0.7659381) / input_u)) * -0.1524203))) + (((input_u / 0.2271255) + 3.1556206) * input_u)"
27,0.7697986,"((((input_u * 0.06362501) / (input_u / 0.41046083)) + 0.16039024) + (((input_u / 0.23724802) + 3.8993642) * input_u)) + (0.5017181 / (((0.9648539 / input_u) + input_u) * -0.10865337))"
