Complexity,Loss,Equation
1,0.32007492,"1.6341201"
4,4.992118e-12,"sqrt(x0 + 1.0000057)"
5,9.558132e-13,"sqrt(x0 + sqrt(1.0000051))"
7,5.769607e-14,"sqrt(x0 + sqrt(sqrt(sqrt(1.0000051))))"
13,3.907097e-14,"sqrt(sqrt(((x0 - -0.15329072) + -0.40202868) - (x0 + -1.2487389)) + x0)"
