Complexity,Loss,Equation
1,693.4588,"68.54031"
3,130.88223,"input_u * 20.005087"
5,4.197789,"(input_u * 5.193917) * input_u"
7,3.5573106,"(input_u + 0.2764524) * (input_u * 4.8543086)"
9,3.4012566,"(((input_u * 4.065543) + 6.766631) * input_u) + -8.872562"
11,3.4012563,"(input_u * 6.768016) + (((input_u * 4.065399) * input_u) + -8.8757105)"
13,3.171321,"((((input_u - 5.902532) * input_u) * input_u) + (input_u * 38.855278)) + -42.096165"
14,3.0335884,"(sqrt(input_u - ((4.128439 - (input_u * input_u)) * 15.00029)) + 7.3759904) * input_u"
16,2.9164362,"input_u * (sqrt((input_u - (5.990045 - (input_u * input_u))) * (input_u + 8.065681)) + 7.7940254)"
25,1.0898793,"(((((input_u - -0.21386176) + sqrt(input_u)) + 2.3372416) + (((input_u * 1.1410937) + input_u) + input_u)) * input_u) - (1.6325053 / sqrt(input_u + -1.9935851))"
27,0.6095614,"(((((input_u - -0.96296495) + (input_u + input_u)) + input_u) + (((sqrt(input_u) + input_u) * 0.57060695) - -0.51533526)) * input_u) - sqrt(0.53531486 / (input_u + -1.9982032))"
