Complexity,Loss,Equation
1,54.316387,"3.0355413"
3,52.234707,"22.127073 - x0"
5,51.282616,"(x0 * -0.64095765) + 15.272845"
6,51.021484,"(sqrt(x0) * -5.65227) + 27.666111"
7,49.162186,"(sin(sqrt(x0)) * 15.116454) + 16.518856"
9,47.489334,"(cos(sqrt(x0 + -8.824453)) + 1.0259748) * x1"
10,46.995388,"(x1 * sin(cos(sqrt(x0 + -9.194488)))) - -21.589996"
12,46.52022,"((cos(sqrt(x0 + -8.705353)) + 1.036443) * x1) + cos(x0)"
14,45.758083,"(cos(sqrt(x0 + (-8.598902 - sin(x0 * 1.4965323)))) + 1.0334514) * x1"
16,45.70816,"(x1 + -2.5324678) * (cos(sqrt((x0 + -8.744384) - sin(x0 * 1.4965848))) + 1.0477298)"
18,45.70432,"(cos(sqrt((x0 + -9.042099) - sin(x0 * 1.4958936)) + 0.05079722) + 1.0488611) * (x1 + -3.2056768)"
21,45.69317,"(cos(sqrt((-9.042099 + x0) - sin(x0 * 1.4958936)) + 0.05079722) + 1.0488611) * ((x1 + -3.2056768) + cos(x0))"
22,45.5918,"((cos(sqrt((x0 + -8.757011) - sin((x0 + (sqrt(x0) + 0.43979877)) * 2.162891))) + 1.0490105) * x1) + cos(x0)"
23,45.464085,"((cos(sqrt(x0 + (-8.769916 - sin((x0 + (sqrt(x0) + 1.8113587)) * 2.0197213)))) + 1.0408192) * x1) + sin(cos(x0))"
26,45.463764,"((cos(sqrt((x0 - sin(sin(x0 * 1.2927573) + (x0 + 1.0751163))) + sin(x0 * 1.2867364)) + -1.3447032) + 1.1267915) * x1) + -1.7153269"
