Complexity,Loss,Equation
1,3.6680573e-5,"-0.0018622064"
3,3.0869382e-6,"w1 * -0.009162179"
5,2.894999e-6,"(w1 * -0.009002131) - 0.00045082858"
6,2.8912684e-6,"(w1 * 0.118376136) / log(t)"
7,2.854266e-6,"((w1 * -7.003734e-5) - t) * 123.96937"
8,2.790366e-6,"(w1 * 0.121032454) / (log(t) - w1)"
9,1.0773846e-6,"((w1 * w1) ^ -0.30767813) * (w1 * -0.0077781538)"
11,1.0250598e-6,"((((w1 * w1) ^ -0.30675554) * w1) * -0.007706198) - 0.00023716099"
12,1.0003513e-6,"w1 * (log((0.49928942 / (w1 * w1)) + 2.0411992) * -0.008489747)"
14,9.3577205e-7,"log((0.4889556 / (w1 * w1)) + 2.0681267) * ((w1 * -0.008421488) + -0.00010932541)"
16,9.2948227e-7,"(log((0.39954466 / (w1 * w1)) + 1.9938421) * ((w1 * -0.009069698) + -7.008662e-5)) - 0.00013713272"
18,8.570342e-7,"((t / -0.030106347) - (w1 * 0.009966259)) * log(((w1 / 0.5264612) + (0.31260285 / w1)) / w1)"
20,8.1632e-7,"((t / -0.014341087) + (0.00021549013 - (w1 * 0.01028891))) * log(((0.2918271 / w1) + (w1 / 0.5393192)) / w1)"
22,7.8670996e-7,"log((((w1 + 0.03012642) / 0.5393198) + (0.29182613 / w1)) / w1) * (((t / -0.014404944) - (w1 * 0.010222235)) + 0.00025288117)"
24,7.8615545e-7,"(((t / -0.01440947) + (0.00025157805 - (w1 * 0.010228227))) * log(((0.29182613 / w1) + ((w1 + 0.030127253) / 0.5393197)) / w1)) + t"
26,7.468135e-7,"(0.00018673418 - ((w1 * 0.010043936) + (t / ((w1 * w1) + 0.0135432)))) * log((((w1 + 0.045603164) / 0.54785377) + (0.35520536 / w1)) / w1)"
28,6.6035955e-7,"log((((w1 + 0.044509374) / 0.5662271) + (0.25345924 / w1)) / w1) * (0.00027146158 - ((t / (((w1 + 0.096723914) * w1) + 0.0117465155)) + (w1 * 0.011452334)))"
30,6.125501e-7,"log(((0.25345924 / w1) + ((w1 + 0.044509374) / 0.5662271)) / w1) * (0.00027146158 - ((w1 * 0.011452334) + (t / (((w1 + 0.096723914) * (w1 + w1)) + 0.011452334))))"
