Complexity,Loss,Equation
1,16.40106,"x0"
3,1.9405166,"x0 + 3.802498"
4,0.10021928,"sqrt(x0 * 19.763891)"
6,0.05834884,"sqrt(x0 * 18.257793) - -0.41155222"
7,0.028304975,"sqrt(x0 * (22.423006 - sqrt(x0)))"
8,6.124244e-5,"sqrt(x0 * ((x0 * -0.43262112) + 23.05175))"
9,1.716976e-5,"sqrt(x0 * (sqrt(30.297407 - x0) * 4.1582894))"
11,9.64669e-6,"sqrt((sqrt(30.388067 - x0) * x0) * 4.144926) + 0.006365584"
13,9.469341e-6,"sqrt((x0 * sqrt(37.640068 - (x0 * 1.2374079))) * 3.7232838) - -0.006877221"
14,5.639861e-7,"(sqrt(((x0 * -0.48622105) + 22.519867) * x0) + (x0 * 0.038305145)) - -0.012815421"
16,5.5901785e-7,"(sqrt(x0 * ((x0 * -0.5330537) + 24.652218)) + ((x0 / 24.651825) - -0.013670681)) * 0.95562154"
18,5.589074e-7,"((sqrt(x0 * ((x0 * -0.533076) + 24.652409)) + (x0 / 24.651827)) - -0.013653182) * (0.95662266 - x2)"
19,5.2443e-7,"((sqrt(((x0 * -0.6182731) + 27.8671) * x0) - -0.014075035) + (x0 / (x1 - sqrt(x0)))) * 0.89911574"
21,5.204659e-7,"(sqrt(((x0 * -0.6232107) + 28.039335) * x0) + ((x0 / (x1 + (-0.2897294 - sqrt(x0)))) - -0.014298337)) * 0.89625126"
24,5.167273e-7,"((sqrt(x0 * ((x0 * -0.6191974) + 28.040041)) + (x0 / (((x0 * sqrt(x2)) - sqrt(x0)) + x1))) * 0.8962544) - -0.012891731"
