Complexity,Loss,Equation
1,5.6285044e-6,"-0.005927608"
3,3.285941e-6,"w1 * -0.009524952"
5,1.874607e-6,"(-0.39881194 - w1) * 0.0061742263"
9,1.8707125e-6,"(t - (w1 * 0.0062031234)) - (0.0024379555 - t)"
10,1.3567351e-6,"(((2.8919077 - w1) - w1) * sqrt(t)) - 0.01005013"
12,1.3443446e-6,"(((w1 / -0.8414032) + (2.8919077 - w1)) * sqrt(t)) - 0.01005013"
16,1.2489556e-6,"(((w2 / 0.09222925) * t) + (sqrt(t) * (2.9184525 - (w1 * 2.418841)))) - 0.00955434"
18,1.0398905e-6,"(((((t - w1) + 0.94672996) * (2.3605988 - w1)) + 0.6183244) * (sqrt(t) + t)) - 0.009245627"
20,1.0395958e-6,"((((2.7473965 - w1) * ((t - (w1 + -0.6292669)) + t)) + 0.97791314) * (t + sqrt(t))) - 0.008819052"
24,9.392647e-7,"(1.2643644 * t) + (((0.71453214 + (((2.8045456 - w1) - w1) * ((0.6565059 + (t + t)) - w1))) * sqrt(t)) - 0.008362224)"
