Complexity,Loss,Equation
1,3.6680583e-5,"-0.0018617477"
3,3.0869382e-6,"w1 * -0.009162179"
5,2.8949983e-6,"(w1 * -0.009001869) + -0.00045093638"
7,2.8943402e-6,"((w1 - -0.049950767) * -0.008999233) - t"
9,1.7460112e-6,"w1 * ((w2 * (w2 * -0.0032703627)) + -0.007556113)"
11,1.5790645e-6,"(w1 + 0.044552367) * (((w2 * -0.0031876157) * w2) + -0.0074505387)"
15,1.5722718e-6,"(((((w2 * 2.1439984) * w2) * -0.0014981291) - t) + -0.007464277) * (w1 - -0.036944743)"
19,1.5034869e-6,"((((w2 - 0.14079593) * (((t + w2) + (w1 * 0.44504976)) * -0.0036362861)) + -0.0077638146) * w1) - 0.00016605508"
23,1.5034866e-6,"((((((w2 + (w1 * (0.44504976 + (t / w1)))) + t) * -0.0036362861) * (w2 - 0.14079593)) + -0.0077638146) * w1) - 0.00016605508"
25,1.4531233e-6,"((((t + ((w2 * -0.0033349278) + (-7.46214e-6 / (w2 + t)))) * (w2 + (w1 * 0.27683258))) + (t + -0.00760071)) * w1) - 0.000286595"
30,1.4408479e-6,"((((((sqrt(t) + (((w2 * 0.48122403) - sqrt(t)) * w2)) * w2) + (w2 + -0.00867607)) * -0.0018859113) * (w2 - sqrt(t))) + -0.0077058994) * (w1 - -0.009282264)"
