Complexity,Loss,Equation
1,2.9631097,"1.2007233"
3,2.5889256,"x0 + 0.95261943"
6,2.5672686,"2.5361032 - sqrt(2.0317981 - x0)"
8,2.4724252,"3.112847 - sqrt((4.064474 - x0) - x0)"
10,2.4090607,"3.4518044 - sqrt(((6.095369 - x0) - x0) - x0)"
12,2.3746302,"3.79595 - sqrt(((8.125845 - (x0 + x0)) - x0) - x0)"
14,2.3738172,"3.79595 - sqrt((2.2771003 - x0) + ((5.8486586 - (x0 + x0)) - x0))"
16,2.3724024,"3.79595 - sqrt((((5.8486586 - (x0 + x0)) - (x0 + 8.575494e-5)) + 2.2771003) - x0)"
19,2.3697271,"3.8657064 - sqrt((((sqrt(6.40402 - x0) - x0) + (-1.3890517 - x0)) - (x0 + x0)) + 7.423833)"
22,2.36003,"4.0922103 - sqrt((((0.63115466 - x0) + (sqrt(sqrt(6.3355784 - x0) - x0) - x0)) - (x0 + x0)) + 7.295688)"
28,2.347252,"4.0076437 - sqrt(((((0.7580875 - x0) - x0) + (sqrt(sqrt(6.40402 - x0) - x0) - x0)) - (((x0 + 0.2980103) - x0) + x0)) + 7.423833)"
