Complexity,Loss,Equation
1,355.61987,"26.290195"
3,51.800434,"input_u * 14.36949"
5,2.7495847,"input_u * (input_u * 5.3872337)"
7,2.0180614,"input_u * ((input_u * 4.820495) - -1.5967318)"
8,1.4409957,"(input_u + -0.53344095) * (sqrt(input_u) * 11.290437)"
9,1.2537704,"(input_u * (6.8029156 - (input_u * -3.6302252))) + -4.908913"
11,1.2537699,"((input_u * ((input_u * 3.6299922) + 6.80361)) - 0.7009529) + -4.2080803"
12,1.1879994,"(input_u * (input_u + ((sqrt(input_u) * input_u) + 9.885335))) - 6.285929"
13,1.1029729,"(input_u * ((input_u * ((input_u * -0.39557144) + input_u)) + 13.268372)) - 8.158966"
19,1.0910723,"(input_u * ((input_u * -1.360679) + 14.754083)) + (((input_u * input_u) * (input_u * 0.8263626)) + (input_u + -9.44381))"
30,1.0814805,"(input_u * ((input_u * ((input_u * input_u) * 0.110517174)) + 0.43354195)) + ((input_u + (((input_u * ((sqrt(input_u) * 2.6991441) + 12.538891)) - input_u) + (-8.064842 - input_u))) - input_u)"
