Complexity,Loss,Equation
1,54.316383,"3.035212"
3,52.234707,"22.127071 - x0"
5,51.282616,"15.273878 - (x0 * 0.641009)"
6,51.021484,"27.66618 - (sqrt(x0) * 5.652286)"
7,49.162186,"(sin(sqrt(x0)) * 15.1156025) + 16.518047"
8,48.59796,"(sin(sin(sqrt(x0))) * 22.251081) + 20.173447"
9,47.35804,"(sin(sqrt(x0)) * (45.974804 - x0)) + 26.627544"
10,47.107975,"(sin(sin(sqrt(x0))) * (55.40822 - x0)) + 30.738182"
11,47.000225,"(sin(sin(sin(sqrt(x0)))) * (64.330215 - x0)) + 34.160446"
12,46.475082,"((19.797632 - x0) * (sin(14.716043 - x0) + 0.72726977)) + 2.1323297"
14,46.42215,"((19.701195 - x0) * ((sin(x0 - -0.97858655) * 1.1234827) + 0.7398367)) + 2.142716"
15,45.903236,"((sin(x0 - -1.2383918) + 0.88614655) * ((19.2358 - x0) + sin(x0))) - -2.1499224"
17,45.64926,"((sin(12.148356 - (sin(-0.8719687 - x0) * 2.2389772)) + 0.74626565) * (19.919418 - x0)) + 2.0431066"
18,45.319534,"((sin(sin(x0 - 24.015356) * 2.239936) + 0.86762565) * (19.201569 - (x0 - sin(x0)))) + 2.1032465"
20,45.21172,"(((19.666843 - x0) - sin(x0 * 0.80033493)) * (sin(sin(x0 - 24.059122) * 2.3850074) + 0.77141476)) + 2.1101816"
22,45.127106,"(((19.856178 - x0) - sin(x0 * 0.7914449)) * (sin(-0.2815266 - (sin(24.189657 - x0) * 2.410359)) + 0.69309896)) + 2.111541"
24,45.10675,"((sin(-0.28814057 - (sin(24.150362 - x0) * 2.3060102)) + 0.7301554) * (((19.703726 - x0) - cos(24.385939 - x0)) * 1.1403698)) + 2.1105843"
26,45.09089,"(((sin(-0.27693114 - (sin(24.133198 - x0) * 2.2802489)) + 0.7413832) * ((19.7902 - x0) - (cos(24.483006 - x0) * 1.2133862))) + 1.8715734) * 1.1378087"
27,45.085934,"(((sin((-0.15812314 - sin(24.167198 - x0)) * 2.2112813) + 0.73909557) * ((19.928436 - x0) - sin(cos(24.659428 - x0) * 1.6976783))) * 1.1405225) + 2.1101305"
