Complexity,Loss,Equation
1,3.751929e-5,"-0.0015089008"
3,3.3827505e-6,"w1 * -0.009256465"
5,3.317116e-6,"(-0.028582191 - w1) * 0.009172329"
7,3.316109e-6,"((-0.028979242 - w1) * 0.0091748815) + t"
9,1.7986487e-6,"(((w2 * w2) * -0.0035272497) + -0.007478674) * w1"
11,1.7021018e-6,"((((w2 * w2) * -0.0035648525) + -0.0073579536) * w1) - 0.00031800737"
13,1.347917e-6,"w1 * (((w2 * w2) * (w2 * (w2 * -0.00218044))) + -0.008049492)"
15,1.1686017e-6,"w1 * (((((w2 + w1) * w2) * w2) * (w2 * -0.002222174)) + -0.008262348)"
17,1.1012319e-6,"w1 * (((((w2 + w1) * (w2 * w2)) * (w2 + -0.21527311)) * -0.002390238) + -0.008300121)"
19,1.063555e-6,"(w1 * ((((w2 + w1) * w2) * ((w2 + -0.24092089) * (w2 * -0.0023893996))) + -0.008249227)) - 0.00020140671"
21,1.0210704e-6,"w1 * (((w2 * w2) * (((w2 + -0.21866137) * -0.0023785164) * (w2 + w1))) + ((2.4523363e-6 / w2) + -0.008338902))"
23,9.895112e-7,"(w1 * (((((w2 * (w2 + w1)) * (w2 + -0.24132033)) * w2) * -0.0023772381) + ((2.361402e-6 / w2) + -0.008290497))) - 0.0001848703"
25,9.679272e-7,"(w1 * ((((w2 * (w2 + w1)) * ((w2 + 0.43537033) * (w2 + -0.6271314))) * -0.0027929775) + (-0.008335988 + (2.3531907e-6 / w2)))) - 0.00024010662"
27,9.5144634e-7,"(((((w2 + (w1 * 0.7096898)) * (((w2 * (w2 + 0.4634057)) * (w2 + -0.60676634)) * -0.0028236741)) + -0.008235061) * w1) + (-2.305137e-6 / w2)) - 0.00025727638"
29,9.5118224e-7,"(((((w2 + (w1 * (0.7381385 + t))) * (((w2 * (w2 + 0.4634057)) * (w2 + -0.60676634)) * -0.0028236741)) + -0.008235061) * w1) + (-2.305137e-6 / w2)) - 0.00025727638"
