Complexity,Loss,Equation
1,656.5442,"77.93628"
3,111.97096,"input_u * 20.99813"
5,2.8922608,"(input_u * input_u) * 5.177555"
7,2.3724554,"(input_u * 4.846873) * (input_u - -0.28159297)"
9,2.2891614,"((input_u * 4.401577) * (input_u + 1.0223397)) + -5.250534"
11,2.2796922,"(((5.2378325 - (input_u * -4.1873336)) + 0.7498644) * input_u) - 7.6989136"
12,2.2113004,"(((input_u + sqrt(input_u + -1.8577071)) * 3.658814) * input_u) + 3.2495208"
13,2.1907592,"(((input_u * input_u) * (input_u * 0.41789076)) - (input_u * -19.52234)) + -21.74429"
15,2.1170306,"((input_u * 38.06616) + (input_u - 42.429142)) + (((input_u + -5.9332066) * input_u) * input_u)"
17,1.9099241,"((input_u * 4.0412097) * (sqrt(sqrt(input_u - 1.996282)) + (input_u + (0.74129856 / input_u)))) - 3.4980383"
19,1.9089291,"(((input_u * 4.0412097) * ((sqrt(sqrt(input_u - 1.996282)) + input_u) + (0.74129856 / input_u))) - 3.4980383) - 0.020484151"
27,1.8777837,"((((sqrt(sqrt(input_u - 1.996282)) + input_u) + (0.46831533 / input_u)) * 4.0412097) * input_u) - (input_u / sqrt(sqrt((input_u + input_u) + (0.38722268 / input_u))))"
28,1.8639435,"(((sqrt(sqrt(input_u - 1.996282)) + input_u) + (0.46831533 / input_u)) * (4.0412097 * input_u)) - (input_u / sqrt(sqrt(sqrt(input_u) + (input_u + (0.38722268 / input_u)))))"
30,1.8550593,"(((0.46831533 / input_u) + (sqrt(sqrt(input_u - 1.996282)) + input_u)) * (input_u * 4.0412097)) - (input_u / sqrt(sqrt((input_u - sqrt(input_u)) + (input_u + (0.38722268 / input_u)))))"
