Complexity,Loss,Equation
1,16.40106,"x0"
3,1.9405168,"x0 + 3.8028388"
5,1.9405166,"x2 + (x0 - -3.8015006)"
6,1.3254443,"x0 - (cos(x0) - 3.9551828)"
7,1.2057607,"(x0 - -3.6732447) - cos(sqrt(x0))"
8,0.48132873,"(x0 - -4.6813674) - exp(1.2728229 - x0)"
9,0.39113626,"(x0 - -5.58666) - exp(exp(0.48579052 - x0))"
10,0.37655127,"(x0 - -4.5648) - exp(2.517473 - exp(sqrt(x0)))"
11,0.123946056,"((x0 - sqrt(x0)) - -7.1304655) - exp(1.8302379 - x0)"
12,0.029533817,"(x0 - exp(sin(sqrt(x0) - 3.607428) + 1.5272907)) + 6.756687"
14,0.027200492,"(x0 + 6.775629) - exp(sin(sqrt(x0 + x2) - 3.6080887) + 1.534982)"
16,0.008621873,"(x0 - exp(sin(sqrt(x0) - 3.349268) + 1.5060123)) + (6.469973 - cos(sqrt(x0)))"
18,0.0055609797,"((x0 + 5.414651) - exp(sin(sqrt(x0) - 3.5325158) + 1.0546397)) - cos(sqrt(x0 + x0))"
20,0.0010931201,"(x0 - exp(sin(sqrt(x0) - 3.641985) + 1.0491298)) + (5.33033 - cos(sqrt((x0 + 0.9283252) + x0)))"
22,0.000604278,"(((x0 - exp(sin(sqrt(x0) - 3.6795065) + 1.0673839)) + 5.344926) - cos(sqrt(x0 + (x0 + 1.3378445)))) - x2"
30,0.0006040617,"(((x0 - exp(sin(sqrt(x0) - 3.6766427) + 1.0684724)) + 1.0135577) - cos(sqrt((x0 + ((x0 + 0.17421061) - -0.7284652)) + sin(cos(x1))))) - (-4.332173 - x2)"
