Complexity,Loss,Equation
1,2.9631097,"1.2007257"
3,2.5889256,"x0 + 0.95261943"
6,2.5671418,"2.5009873 - sqrt(2.0320845 - x0)"
9,2.5118272,"(2.085835 - sqrt(sqrt(2.0320845 - x0))) + x0"
10,2.5047314,"(x0 + 2.0320845) - sqrt(sqrt(sqrt(2.0320845 - x0)))"
11,2.384668,"3.7491677 - (sqrt(2.0320845 - x0) + sqrt(2.0320845 - x0))"
12,2.3759,"(3.619975 - sqrt(2.0320845 - x0)) - sqrt(sqrt(2.0320845 - x0))"
17,2.3313951,"((4.748583 - sqrt(sqrt(2.0320845 - x0))) - sqrt(2.0320845 - x0)) - sqrt(2.0320845 - x0)"
18,2.245394,"((4.748583 - sqrt(sqrt(2.0320845 - x0))) - sqrt(sqrt(2.0320845 - x0))) - sqrt(2.0320845 - x0)"
21,2.2370718,"(((4.748583 - sqrt(sqrt(2.0320845 - x0))) - sqrt(sqrt(2.0320845 - x0))) - sqrt(sqrt(2.0320845 - x0))) + -0.15592396"
25,2.2367842,"(((1.2439395 - sqrt(sqrt(2.0320845 - x0))) + ((1.3771088 - sqrt(sqrt(2.0320845 - x0))) + 2.1275349)) - sqrt(sqrt(2.0320845 - x0))) + -0.16816862"
29,2.2367609,"((x0 + (((2.512746 - sqrt(sqrt(2.0320845 - x0))) + (1.3771088 - sqrt(sqrt(2.0320845 - x0)))) - sqrt(sqrt(2.0320845 - x0)))) + 0.9595102) - (x0 + 0.27167016)"
