Complexity,Loss,Equation
1,3.9020793e-5,"0.0010883979"
3,3.0651877e-6,"w1 * -0.009360021"
5,3.0624815e-6,"t + (w1 * -0.009357172)"
7,2.9943305e-6,"w1 * ((2.830196e-6 / w2) + -0.009386086)"
9,1.6785685e-6,"((w2 * (w2 * -0.0034875104)) + -0.0076977722) * w1"
11,1.6562992e-6,"(((w2 * (w2 + -0.09791351)) * -0.0035644276) + -0.0077128634) * w1"
13,1.306735e-6,"w1 * (((w2 * (w2 * w2)) * (w2 * -0.0022270922)) + -0.00825479)"
15,1.1865527e-6,"((w2 * (((w1 + w2) * w2) * (w2 * -0.002221523))) + -0.00841282) * w1"
17,1.1534236e-6,"((((((w1 / 1.502679) + w2) * w2) * w2) * (w2 * -0.0023119566)) + -0.008320181) * w1"
19,1.0411749e-6,"(w1 * -0.008380141) + (((w2 * w2) * (w2 + w1)) * ((w2 * (w1 * -0.0024416875)) + 0.00020298503))"
21,1.028584e-6,"(((w2 - 0.084247805) + w1) * (((0.00021621953 - (w1 * (w2 * 0.0024936786))) * w2) * w2)) + (w1 * -0.008392855)"
23,9.2528444e-7,"(w1 * -0.008576943) + ((w2 * (w2 * ((w2 * w2) * (w1 + w2)))) * ((w2 * (w1 * -0.0013260712)) + 9.442757e-5))"
25,8.559764e-7,"((w1 * -0.00058989925) + ((((w2 * w2) * w2) * (w2 * (w1 + w2))) * (((w2 * w1) * -9.206462e-5) + t))) / 0.068826094"
27,8.2611143e-7,"((w1 * -0.00053439685) + (((w2 * w2) * (w2 * w2)) * ((w1 + (w2 + -0.15368262)) * ((w1 * (w2 * -8.74709e-5)) + t)))) / 0.062316015"
29,8.171007e-7,"((t + (w1 * -0.0005628094)) + (((((w1 * w2) * -9.126806e-5) + t) * (w2 * (w2 * w2))) * (w2 * ((w1 + -0.114963144) + w2)))) / 0.06596755"
