Complexity,Loss,Equation
1,596.20746,"77.363174"
3,104.34821,"input_u * 20.853453"
5,2.6332235,"(input_u * 5.180546) * input_u"
7,2.1354733,"(input_u + 0.28302062) * (input_u * 4.8455157)"
8,2.1112335,"(sqrt(30.98767 - input_u) * input_u) * input_u"
9,2.0594254,"(input_u * ((input_u * 4.2632165) - -5.469583)) + -6.8938804"
10,1.8766648,"((input_u * input_u) + sqrt(input_u + -1.9990168)) * 4.767125"
11,1.5783124,"((input_u + sqrt(sqrt(input_u - 1.9996928))) * 4.003785) * input_u"
13,0.6610826,"((input_u * (input_u + 0.6297651)) - (-0.08302663 / (1.9787934 - input_u))) * 4.518998"
15,0.23095644,"(input_u * ((input_u + 0.5309951) * 4.596063)) - ((-0.10947855 / (input_u - 1.9910548)) / -0.5748878)"
17,0.2217153,"(((0.026481621 + 4.5695815) * input_u) * (input_u + 0.5309951)) - (-0.3174654 / ((input_u - 1.9912033) / -0.56284213))"
18,0.07757965,"input_u * ((4.689955 - (0.045396693 / (((input_u * input_u) - sqrt(input_u)) + -2.5751934))) * (input_u + 0.44178194))"
20,0.05740881,"((0.44178194 + input_u) * ((4.689955 - (0.045396693 / (((input_u * input_u) - sqrt(input_u)) + -2.5751934))) * input_u)) + -0.11693862"
22,0.05717919,"((input_u + 0.44178194) * ((input_u * (4.689955 - (0.045396693 / ((input_u * input_u) + (-2.5751934 - sqrt(input_u)))))) + -0.04851509)) - -0.09659764"
23,0.056894645,"(((4.689955 - (0.045396693 / ((-2.5751934 + (input_u * input_u)) - sqrt(input_u)))) * ((input_u + 0.44178194) * input_u)) - sqrt(0.2456578)) + 0.36696392"
24,0.05592555,"((0.44178194 + input_u) * ((4.689955 - (0.045396693 / ((-2.5751934 + (input_u * input_u)) - sqrt(input_u)))) * input_u)) + ((-0.11693862 * input_u) * 0.34330106)"
25,0.05542117,"((0.44178194 + input_u) * ((4.689955 - (0.045396693 / ((-2.5751934 + (input_u * input_u)) - sqrt(input_u)))) * input_u)) + (sqrt(-1.5163141 + input_u) * -0.11693862)"
27,0.055374082,"((0.44178194 + input_u) * ((4.689955 - (0.045396693 / ((-2.5751934 + (input_u * input_u)) - sqrt(input_u)))) * input_u)) + (sqrt((-1.5163141 + input_u) * 0.51296073) * -0.11693862)"
28,0.05477201,"((0.44178194 + input_u) * ((4.689955 - (0.045396693 / (-2.5751934 + ((input_u * input_u) - sqrt(input_u))))) * input_u)) + (sqrt((-1.5163141 + input_u) * sqrt(0.51296073)) * -0.11693862)"
