Complexity,Loss,Equation
1,3.1200356,"x0"
3,2.8758726e-13,"x1 + x0"
16,2.3006982e-13,"(cos(x0 - x0) - ((x1 + -0.0559411) - x0)) + (x1 + (x1 + -1.0559413))"
