Complexity,Loss,Equation
1,1331.7246,"53.363262"
3,130.43417,"input_u * 19.93733"
5,2.8499215,"(input_u * 5.1946936) * input_u"
7,1.9455676,"((input_u + 0.32702506) * input_u) * 4.799377"
9,1.9414563,"(input_u * ((input_u * 4.820872) + 1.4373823)) + 0.1789846"
11,1.941456,"(input_u * ((input_u * 3.8210866) + (input_u + 1.4365989))) + 0.17873701"
12,1.9182243,"((input_u * 4.4418044) + sqrt((input_u + input_u) + 1.0429003)) * input_u"
14,1.8872259,"input_u * (((sqrt(input_u + 0.25208455) - 0.57306087) + (input_u * 0.9416258)) * 3.9536753)"
16,1.8643806,"(input_u * ((((input_u * 0.76147366) + sqrt(input_u + 0.2616049)) - 0.7075814) * 4.697447)) + 0.43233415"
21,1.8519226,"(((input_u * input_u) * (((((input_u + input_u) / input_u) / (-1.2131035 - input_u)) + -1.9326286) * -2.340969)) + 0.3673345) - input_u"
23,1.819282,"(((input_u * (input_u * -1.6404184)) * ((((input_u + input_u) / input_u) / ((-1.0640419 / input_u) - input_u)) + -2.8284776)) + 0.5734352) - input_u"
