Complexity,Loss,Equation
1,646.3678,"72.192406"
3,120.560585,"input_u * 20.348923"
5,2.5405984,"(input_u * input_u) * 5.1895566"
7,1.7944267,"input_u * ((input_u * 4.8126125) - -1.5110935)"
9,1.7466486,"(input_u * ((input_u * 4.343382) + 4.810561)) + -5.55204"
11,1.6179843,"(((input_u * (input_u + -5.935486)) + 39.081978) * input_u) + -42.45512"
13,1.6129564,"((input_u * (input_u * (input_u + -5.7976265))) + -40.842762) - (input_u * -38.111618)"
14,0.78199315,"(input_u * ((input_u * 4.6941247) + 2.4008691)) - sqrt(input_u / (input_u + -1.9941146))"
15,0.1686748,"((input_u * (input_u * 4.6941247)) - (0.096577354 / (input_u + -1.9941146))) + (input_u + input_u)"
17,0.107666485,"((input_u * (2.8798802 + (4.6941247 * input_u))) - (0.122173786 / (input_u + -1.9941146))) - (input_u - 0.54043823)"
19,0.10635323,"(((input_u * ((input_u * 4.6941247) + 2.8798802)) - (0.122173786 / (input_u + -1.9941146))) - (input_u - 0.08124304)) - -0.4234139"
20,0.10198084,"((((4.6941247 * input_u) + 2.4008691) * input_u) - ((1.1263835 + -1.0042098) / (input_u + -1.9941146))) - sqrt(input_u + -1.9941146)"
21,0.021928303,"2.683933 * (input_u / ((-1.6028218 / ((0.880516 / ((-0.4517162 / ((input_u + -1.9821534) * -7.7662053)) - 2.7745135)) - input_u)) / 2.8711889))"
23,0.021747798,"(2.683933 * (input_u / ((-1.6028218 / ((0.880516 / ((-0.4517162 / ((input_u + -1.9821534) * -7.7662053)) - 2.7745135)) - input_u)) / 2.8711889))) - 0.0084596025"
25,0.021630853,"(input_u * 2.6839347) / ((-1.6028191 / ((0.8805165 / ((-0.45171338 / (((-1.2898953 - input_u) * 2.3416271) * (input_u + -1.982002))) - 2.7745137)) - input_u)) / 2.8711903)"
