Complexity,Loss,Equation
1,3.979335e-5,"0.00067215454"
3,2.8561203e-6,"w1 * -0.009508"
5,2.8520246e-6,"t + (w1 * -0.009504897)"
6,2.8493737e-6,"(w1 - sqrt(t)) * -0.009504897"
7,1.3401027e-6,"-0.010930342 / (w1 - (-0.5811098 / w1))"
9,1.1583772e-6,"w1 * (((w1 * w1) ^ -0.29239503) * -0.007929725)"
10,1.0849219e-6,"(-0.009159874 / (sqrt(w1 * w1) - -0.23124015)) * w1"
11,1.0278268e-6,"w1 * ((-0.0017694439 / ((w1 * w1) - -0.0676358)) - 0.0064083817)"
13,1.02659e-6,"t + (w1 * ((-0.0017682207 / ((w1 * w1) - -0.067636125)) - 0.006405413))"
15,1.0161112e-6,"((((t / w1) + -0.0017629305) / ((w1 * w1) - -0.06763587)) - 0.0064134593) * w1"
16,9.838376e-7,"((-0.0010064271 / ((w1 * w1) + sqrt(t / (w1 * w1)))) - 0.0073910556) * w1"
18,9.0992313e-7,"((-0.0040803314 / ((t / ((w1 * w1) ^ 1.7994331)) + sqrt(w1 * w1))) - 0.0038299672) * w1"
20,9.0768714e-7,"(((-0.0041037793 / ((t / ((w1 * w1) ^ 1.8255855)) + sqrt(w1 * w1))) - 0.0037959637) * w1) + t"
22,8.85023e-7,"w1 * ((-0.0039823465 / sqrt((((t / (w1 * w1)) / (w1 * w1)) ^ 2.4435444) + (w1 * w1))) + -0.0039598513)"
24,8.7518913e-7,"w1 * (-0.003907798 + (-0.004014209 / (((((t / (w1 * 0.4687664)) / w1) / (w1 * w1)) ^ 2.560631) + sqrt(w1 * w1))))"
26,8.740403e-7,"(w1 * (-0.003907798 + (-0.004014209 / (((((t / (w1 * 0.4687664)) / w1) / (w1 * w1)) ^ 2.560631) + sqrt(w1 * w1))))) + t"
28,8.7314044e-7,"t + ((w1 * 0.98491806) * ((-0.004044796 / ((((((t / w1) / 0.52414113) / w1) / (w1 * w1)) ^ 2.6421547) + sqrt(w1 * w1))) - 0.0040164287))"
30,8.72378e-7,"(t + (w1 * (0.98491806 * ((-0.004044796 / ((((((t / w1) / 0.52414113) / w1) / (w1 * w1)) ^ 2.6421547) + sqrt(w1 * w1))) - 0.0040164287)))) + t"
