Complexity,Loss,Equation
1,586.4076,"75.315346"
3,107.897316,"input_u * 20.608494"
5,2.5081398,"input_u * (input_u / 0.19286397)"
7,1.9443622,"(input_u - -0.292397) * (input_u * 4.835755)"
9,1.8736742,"(((input_u * 4.279885) - -5.356331) * input_u) - 6.7166443"
11,1.7415111,"(((input_u * (input_u + -5.848472)) - -38.518288) * input_u) + -41.64579"
16,1.484993,"((sqrt((input_u * (input_u * input_u)) - 7.9939723) / 1.3355478) - -4.763499) * (input_u + input_u)"
