Complexity,Loss,Equation
1,1095.6647,"60.34123"
3,144.96153,"input_u / 0.050125536"
5,3.1492014,"(input_u * input_u) * 5.1946754"
7,2.115319,"(input_u - -0.33175412) * (input_u * 4.7940855)"
9,1.9995632,"(input_u - -0.974874) * (-1.7094821 - (input_u * -4.604524))"
10,1.9523718,"((sqrt(input_u) * input_u) * (input_u - -6.625109)) + -1.9694681"
14,1.9163018,"((11.184182 - (9.833431 / sqrt(input_u))) + (input_u * (input_u * 5.0483336))) - input_u"
16,1.8951503,"((input_u * ((input_u * sqrt(input_u)) - -4.993997)) + -2.9639912) * ((input_u * -0.047196653) - -1.8816391)"
20,1.8898903,"(((sqrt(input_u) * input_u) - -5.841326) * (input_u - ((input_u / input_u) - 0.43013602))) * ((input_u * -0.043646574) - -1.9213672)"
24,1.831885,"((input_u * ((input_u * 4.7941127) + 2.5144086)) - (0.15394583 / ((input_u * (input_u * sqrt(4.7941127 / (input_u / 0.15394583)))) + -2.4027061))) - input_u"
27,1.7016393,"((input_u * (input_u * 5.1662917)) + (4.3451443 - ((2.7834785 / input_u) / ((((3.3644438 / input_u) / 0.66088915) - 8.763523) + ((input_u * 4.6309586) * input_u))))) - input_u"
