Complexity,Loss,Equation
1,916.623,"64.47677"
3,141.21426,"input_u * 20.017273"
5,3.019666,"(input_u * input_u) * 5.1949296"
7,1.5987161,"2.7102606 - (input_u * (input_u * -5.0173664))"
11,1.5978473,"(input_u * 0.2149255) - (((input_u * -4.983245) * input_u) + -2.4054184)"
12,1.5887407,"((input_u + sqrt(input_u)) * ((input_u * 4.004798) - 3.255222)) + 6.457062"
14,1.5887406,"((((input_u * 4.0046854) + 0.53833896) - 3.79278) * (sqrt(input_u) + input_u)) + 6.4551187"
16,1.5887402,"(((((input_u * 6.0046) - input_u) - input_u) - 3.2538497) * (input_u + sqrt(input_u))) - -6.4536386"
18,1.5881323,"((input_u + input_u) + ((input_u + sqrt(input_u)) * (((input_u * 4.974607) - input_u) - 4.597168))) - -7.2371283"
19,1.585989,"((input_u + (input_u + -0.4855791)) * 1.2120423) * ((((input_u + -0.45725712) / (input_u + -0.82682633)) + input_u) + input_u)"
21,1.5830103,"((((((input_u * input_u) * (input_u + ((input_u * 3.6293776) + 4.2514763))) + 6.3115344) / input_u) - 3.3927941) - input_u) + -2.194814"
23,1.5829016,"(((((input_u * (input_u * ((input_u + (input_u * 3.5949025)) + 5.5440593))) + 6.900678) / input_u) - 5.6025352) - (input_u + 0.7442364)) - input_u"
