Complexity,Loss,Equation
1,83.454926,"8.172328"
3,12.478805,"input_u * 10.000252"
5,1.946148,"(input_u * input_u) * 5.8035884"
7,1.8905842,"((input_u * 5.70583) * input_u) + 0.31245956"
9,1.6960101,"(input_u + -0.21097405) * ((8.404706 - input_u) * input_u)"
11,1.6340061,"((3.6968758 - (input_u * (input_u - 3.0816612))) * input_u) * input_u"
15,1.5265281,"(input_u * (((((input_u * -2.7331) + input_u) - -11.368826) * input_u) + -4.465702)) + 0.62433934"
17,1.517061,"(input_u * ((input_u * 10.284647) - (4.172265 - ((input_u * (input_u * -1.7450713)) + input_u)))) + 0.4681493"
19,1.4152304,"(((input_u * 8.384782) - (3.6113346 - (input_u * (((input_u * input_u) * -0.71412605) + input_u)))) * input_u) + 0.59367335"
21,1.4152173,"(input_u * ((input_u * 8.449307) - (3.594294 - (input_u * (((input_u * -0.7127182) * input_u) + (input_u + -0.078231916)))))) + 0.5913544"
23,1.3483379,"((input_u * ((input_u * ((input_u * (input_u * -0.33510262)) + input_u)) + -0.44711685)) + (((input_u * 0.6915578) * input_u) + 0.15058272)) * 5.0862665"
25,1.3482956,"((input_u * ((input_u * (((input_u * -0.33496273) * input_u) + input_u)) + -0.44579926)) + (((input_u * (input_u * 0.68902075)) + 0.3069429) - 0.15646547)) * 5.0923977"
27,1.3471787,"(((input_u * ((input_u * ((input_u * (input_u * -0.32977706)) + input_u)) + -0.58936584)) + (((input_u * (input_u * 0.5955626)) + 0.40524632) - 0.2602794)) * 5.3371606) + input_u"
