Complexity,Loss,Equation
1,3.3343393e-5,"-0.0029083006"
3,3.1810841e-6,"w1 * -0.009798424"
5,3.175291e-6,"(w1 * -0.009736733) + -8.528717e-5"
7,2.8390684e-6,"((w2 * -0.058913033) - w1) * 0.0096202195"
9,1.2205304e-6,"(w1 * -0.01010163) / ((w1 * w1) + 0.48439357)"
11,1.1785859e-6,"((w1 + 0.016749164) * -0.009905261) / ((w1 * w1) + 0.476169)"
13,1.0907979e-6,"(-0.010104513 / (((w1 + 0.09880649) * w1) + 0.48115346)) * (w1 + 0.038416293)"
15,3.9332355e-7,"((w2 * 0.00032437616) + (0.006848141 - (w2 * (w2 * 0.0024608066)))) / (-0.06353634 - w1)"
17,2.3625036e-7,"((((w2 * -0.0002893222) - ((w2 * -0.0023672294) * w2)) + -0.0065706726) / (w1 - -0.07400926)) - 0.00061013363"
19,1.4773212e-7,"((((w2 * -0.0003028092) + -0.004898524) - ((w2 * w2) * -0.0017099695)) / (w1 - -0.07391501)) - (w1 * 0.0029335646)"
21,8.8459046e-8,"(((-0.004838213 - (w2 * (w2 * -0.0016963908))) + (w2 * -0.00028714625)) / (w1 - -0.0739242)) - ((w1 - -0.07391174) * 0.0028774366)"
23,7.879929e-8,"((((-0.012401356 - ((w2 * w2) * -0.0043897727)) / 2.3739452) + (w2 * -0.000283696)) / (w1 - -0.06986071)) - ((w1 - -0.11381744) * 0.0022789626)"
25,7.828986e-8,"((((-0.012367707 - (((w2 * -0.0043568835) * w2) + (w1 * 0.00054586586))) / 2.3739471) + (w2 * -0.00028709025)) / (w1 - -0.069936134)) - (w1 * 0.0023584238)"
27,7.826064e-8,"t + ((((w2 * -0.00028709025) + ((-0.012367707 - ((w2 * (w2 * -0.0043568835)) + (w1 * 0.00054586586))) / 2.3739471)) / (w1 - -0.069936134)) - (w1 * 0.0023584238))"
29,7.784588e-8,"(t + ((((-0.012362575 - ((w1 * 0.0005792148) + (w2 * (w2 * -0.004357272)))) / 2.3739471) + (w2 * -0.0002848623)) / (w1 - -0.069943674))) - (w1 * (0.0023473068 - t))"
