Complexity,Loss,Equation
1,7.76125e-6,"-0.005705403"
3,3.1082898e-6,"w1 * -0.009648491"
5,2.3646862e-6,"(w1 * -0.0073049357) - 0.0017142262"
7,2.361728e-6,"(w1 * -0.0073021105) - (0.0017262942 - t)"
9,1.4093695e-6,"((w1 * (w1 - 1.5478714)) * 0.012191333) - t"
11,1.1895197e-6,"((w1 - 1.5586905) * ((w1 * 0.023123233) / 2.2157397)) - 0.0009897614"
15,1.1855982e-6,"t + (((w1 - 1.6087242) * (w1 + ((0.055063765 - w1) / 1.9038513))) * 0.02215031)"
17,1.156756e-6,"(0.022829756 * ((w1 - (w1 / 1.904681)) * ((w1 - (w2 * 0.052570667)) - 1.5582348))) - 0.000915703"
19,1.1566741e-6,"((((w1 - (w2 * 0.052570667)) - 1.5582348) * 0.022829756) * (w1 - ((w1 / 1.904681) + t))) - 0.000915703"
21,1.130944e-6,"(((w1 - ((w2 - (w1 / 1.9046072)) * 0.052570667)) - 1.5582348) * (0.022829756 * (w1 - (w1 / 1.9046072)))) - 0.000915703"
23,1.1296758e-6,"((((w1 - ((w2 - (w1 / 1.9046072)) * 0.052570667)) - 1.5582348) * (0.022829756 * (w1 - (w1 / 1.904681)))) + t) - 0.000915703"
25,9.220178e-7,"(((-0.12925151 / ((((w1 - -2.400978) * 1.4344568) + (w1 - -0.3263847)) + (w1 - (w1 * -2.1905499)))) - (t / 0.03083115)) * -0.31677142) + -0.01243242"
