Complexity,Loss,Equation
1,12.158286,"48.54248"
3,0.06125,"x1 + x0"
5,0.06114216,"x0 + (x1 / 1.001755)"
7,0.060197026,"((x0 + x1) + 0.44597915) * 0.99107385"
9,0.059316188,"((x1 * 0.9871398) + (x0 * 0.9777306)) - -1.0886496"
10,0.05906125,"(exp(x1 / x0) + -0.012941033) * (x0 - -0.28285608)"
11,0.04648623,"(((x0 + (x1 + x1)) * x0) * 0.009945583) + 25.339119"
13,0.04523182,"(x0 * ((x0 + ((x1 * 1.7909199) + -9.805515)) * 0.011143438)) + 27.809944"
16,0.038385157,"(cos(x0 * -0.18995889) + x0) + ((x0 + x1) * ((x1 + 0.42244896) * 0.020672893))"
18,0.037991405,"x0 + (cos((1.7065632 - x0) * -0.19818002) + (((x1 + x0) * (x1 * 0.020874431)) + 0.41159))"
19,0.03785482,"x0 + (cos((exp(x2) - x0) * -0.20258185) + ((x1 * ((x1 + x0) * 0.020878265)) + 0.40319967))"
20,0.037273575,"((cos(24.33602 + (x0 * -0.481682)) * -0.16370629) + ((x1 + x0) * ((x1 + x0) * 0.010186464))) + 24.424025"
21,0.036581364,"(cos((x0 + exp(0.69308007)) * -0.481682) * -0.16370629) + (24.424025 + ((x1 + x0) * ((x1 + x0) * 0.010186464)))"
22,0.036379296,"((x1 + x0) * ((x1 + x0) * 0.010183606)) + ((cos((x0 + 24.339132) + (x0 * -0.48153788)) * -0.16531593) + 24.430794)"
23,0.036050197,"((cos((x0 + sin(x1)) + (x0 * -0.481682)) * -0.16370629) + ((x1 + x0) * ((x1 + x0) * 0.010186464))) + 24.424025"
24,0.028112344,"(((exp((sin(x0) + -0.096434996) * x1) * 0.41824585) + (sin(x0) + ((x0 + x1) * (x0 + x1)))) * 0.010234002) + 24.239975"
25,0.026841884,"(((exp((sin(x0) + -0.15009908) * x1) * 0.2835789) + (sin(sin(x0)) + ((x0 + x1) * (x0 + x1)))) * 0.010300026) + 24.091013"
26,0.02385331,"((x1 + x0) * (((exp(x1 * (sin(x0) + -0.187483)) * 0.0053752684) + (sin(-0.9607397 - x1) + (x1 + x0))) * 0.009986381)) + 24.783117"
30,0.018670319,"((((x1 + ((exp((sin(x0) + -0.09618412) * (x1 + -1.1368107)) * 0.0047831354) + x0)) * ((x0 + x1) * 0.011210333)) + sin(-0.117832586 - x1)) + 27.732386) * 0.88129693"
