Complexity,Loss,Equation
1,2.13943e-6,"0.0061720307"
3,2.1374165e-6,"0.0061735036 - t"
4,4.963687e-7,"0.003038208 / exp(w1)"
5,3.261863e-7,"0.003324149 - (w1 * 0.00439156)"
6,3.1950066e-7,"0.006396564 / sqrt(w2 ^ w2)"
7,2.6429063e-7,"1.0065101 - (w2 ^ (w2 * 0.003466932))"
8,1.9834568e-8,"(w1 - sin(w2 ^ -0.20629731)) * -0.0041152253"
9,1.2289407e-8,"(w1 - sin(sin(w2) ^ -0.20672362)) * -0.004069014"
10,6.6526598e-9,"(w1 - sin(sin(sin(w2) ^ -0.20724587))) * -0.00437998"
11,4.3881787e-9,"(w1 - sin(sin(w2 ^ -0.20750278) * 1.2043319)) * -0.0041355006"
12,2.5035454e-9,"(w1 - sin(sin(sin(w2 ^ -0.20869298) * 1.3364102))) * -0.004333646"
13,2.3135514e-9,"(w1 - sin(sin((w2 / 0.61620224) ^ -0.22626998) * 1.3481483)) * -0.0040705726"
14,1.6435244e-9,"(w1 - sin(sin(sin((w2 / 0.6995458) ^ -0.22178209)) * 1.3763885)) * -0.004175578"
15,1.3362011e-9,"(w1 - sin(sin(sin((sin(w2) / 0.6162023) ^ -0.2262622) * 1.3474023))) * -0.004353715"
17,1.3106591e-9,"((w1 - sin(sin(sin((sin(w2) / 0.6218228) ^ -0.2261132) * 1.3474176))) * -0.0043713334) + -2.619202e-5"
19,1.1582979e-9,"(w1 - sin(sin(sin((w2 / cos(sin(sin(w1 / 0.48790416)))) ^ -0.2212344) * 1.3615202))) * -0.004349445"
21,1.1548809e-9,"(w1 - sin(sin(sin((w2 / cos(sin(sin(w1 / 0.48911488)))) ^ -0.22125547) * 1.36152))) * (t + -0.004350466)"
22,6.45282e-10,"(w1 - sin(sin(1.3481889 * sin((sin(w2) / cos(sin(sin(w2 ^ -0.20256352) * 1.8907863))) ^ -0.22516312)))) * -0.004369147"
23,6.4305816e-10,"(w1 - sin(sin(sin((sin(w2) / cos(sin((w2 / 0.55941415) ^ -0.22720642) * 1.3481244)) ^ -0.22357641) * 1.3481244))) * -0.0043863463"
24,3.4694403e-10,"(w1 - sin(sin(sin((sin(w2) / cos(sin((w2 / cos(w1)) ^ -0.22841586) * 1.3480256)) ^ -0.22424525) * 1.3481506))) * -0.0043979674"
25,3.062581e-10,"(w1 - sin(sin(sin((sin(w2) / cos(sin((w2 / cos(cos(w2))) ^ -0.22841592) * 1.3480256)) ^ -0.22424527) * 1.3481506))) * -0.004401998"
26,3.0614267e-10,"sin((w1 - sin(sin(sin((sin(w2) / cos(sin((w2 / cos(cos(w2))) ^ -0.22841592) * 1.3480256)) ^ -0.22424527) * 1.3481506))) * -0.004402037)"
27,2.049884e-10,"(w1 - sin(sin(sin((sin(w2) / cos(sin((w2 / cos(cos(w2 * w2))) ^ -0.22841585) * -1.3511927)) ^ -0.22424524) * 1.3481506))) * -0.0043987357"
29,2.0122864e-10,"(w1 - sin(sin(sin((sin(w2) / cos(sin((w2 / cos(cos((w2 * -0.9649734) * w2))) ^ -0.22841579) * -1.3511927)) ^ -0.2242452) * 1.3481506))) * -0.0043988144"
30,2.0120831e-10,"sin(-0.0043988144 * (w1 - sin(sin(sin((sin(w2) / cos(sin((w2 / cos(cos((w2 * 0.9627953) * w2))) ^ -0.22841579) * -1.3511927)) ^ -0.2242452) * 1.3481506))))"
