Complexity,Loss,Equation
1,19.332785,"8.075163"
3,1.9405166,"x0 - -3.802498"
4,0.10021928,"sqrt(x0 * 19.763891)"
6,0.058348846,"sqrt(x0 * 18.257793) - -0.41155276"
7,0.02830498,"sqrt(x0 * (22.423223 - sqrt(x0)))"
8,6.124403e-5,"sqrt(x0 * (23.052078 - (x0 * 0.43265823)))"
10,5.4258286e-5,"sqrt((23.107264 - (x0 * 0.43626532)) * x0) + -0.007377393"
11,1.7130511e-5,"sqrt(x0 * sqrt(x1 - (x0 * 0.7924942))) * 2.1615832"
13,9.4583565e-6,"(sqrt(sqrt(x1 - (x0 * 0.78873044)) * x0) * 2.1592226) - -0.0071614934"
14,7.58035e-6,"(((sqrt(x0) - 1.1590782) * (x1 - (x0 * 0.31739497))) * 0.196504) - -5.484257"
15,6.429235e-7,"((sqrt(x1 - (x0 * 0.53296244)) * (sqrt(x0) - 0.79119146)) * 0.96808356) - -3.7657151"
20,6.429178e-7,"(sqrt(x1 - (x0 * 0.5328571)) * ((sqrt(x0) - 0.7902575) * 0.96810234)) - ((-3.7287073 - sqrt(x2)) - x2)"
21,6.4288525e-7,"(((sqrt(x1 + (((x2 * 0.8143866) - 0.5337259) * x0)) * (sqrt(x0) - 0.79075694)) * 0.9680923) - -3.7646728) - x2"
24,5.300534e-7,"(sqrt(x1 + (sqrt((x1 + (-0.6675097 - x0)) * 0.050860677) - (x0 * 0.5247274))) * ((sqrt(x0) - 0.7555725) * 0.94720846)) - -3.597997"
27,5.0011766e-7,"(sqrt((sqrt((((x1 + 0.2642599) + sin(x1)) - x0) * 0.0929611) - (x0 * 0.5201678)) + x1) * ((sqrt(x0) - 0.72941077) * 0.94042665)) - -3.4748013"
