Complexity,Loss,Equation
1,43.998787,"3.7848523"
3,24.554594,"input_u / 0.16536751"
5,15.6626625,"(input_u * 4.113459) * input_u"
7,14.6983185,"(input_u * (input_u / 0.45136875)) * input_u"
9,13.735097,"(input_u + 0.60796076) / ((2.6489992 - input_u) * 0.25224698)"
11,13.735005,"(-0.014356248 + (0.60796076 + input_u)) / ((2.6489992 - input_u) * 0.25224698)"
12,13.548994,"(input_u * (input_u / sqrt((2.55623 - input_u) * 0.11365775))) + 0.7125811"
15,13.52456,"((input_u + 0.16267632) * ((4.121198 / (2.6455362 - input_u)) + (input_u - 1.1969938))) + 0.6487356"
21,13.501332,"(((input_u + (1.5144218 / (2.9579227 - input_u))) + -0.64804137) * (((2.870686 / (2.7678556 - input_u)) + input_u) - 0.44653708)) + 0.82890654"
25,13.380736,"((((input_u * (-0.8729049 - input_u)) * -0.36029696) * (input_u + input_u)) * (input_u + (((input_u + -2.153505) * (input_u + -1.643431)) * input_u))) + 0.9163161"
27,13.315916,"(((input_u + ((input_u + -1.3046496) * ((input_u + -2.5806408) * input_u))) * (input_u * (input_u + (input_u - 0.42914155)))) * ((-0.5981798 - input_u) * -0.6849559)) + 0.8935698"
