Complexity,Loss,Equation
1,16.40106,"x0"
3,1.9405168,"x0 + 3.8026278"
4,0.10021928,"sqrt(x0 * 19.763891)"
6,0.058348846,"sqrt(x0 * 18.2578) + 0.41155174"
8,6.1243e-5,"sqrt(x0 * ((x0 * -0.43263385) + 23.051855))"
10,5.424281e-5,"sqrt(x0 * ((x0 * -0.43617842) + 23.106066)) - 0.007244578"
11,1.7130324e-5,"sqrt((x0 * sqrt(x1 + (x0 * -0.7925198))) * 4.6724696)"
13,8.566037e-6,"sqrt((x0 * 6.341477) * (sqrt((x0 * -0.60571426) + x1) - 1.2822987))"
15,6.572999e-6,"sqrt((x0 * (sqrt(x1 + (x0 * -0.66339743)) - 0.8835446)) * 5.7008457) + 0.0042700376"
16,6.572616e-6,"sqrt((x0 * (sqrt(x1 + (x0 * -0.66339743)) - sqrt(0.7806951))) * 5.7008457) + 0.0042700376"
17,6.5719023e-6,"sqrt(x0 * ((x2 + 5.7007227) * (sqrt(x1 + (x0 * -0.6632713)) - 0.8842335))) + 0.0043198112"
19,3.0604494e-6,"sqrt(x0 * ((sqrt(x1 + (x0 * -0.60449636)) - 1.2886399) * 6.3520603)) - (-0.00027980393 / (x0 + 0.02340112))"
21,1.6323303e-6,"sqrt(((sqrt(x1 + (x0 * -0.5407828)) - 1.7344055) * x0) * 7.286084) - ((-0.0059702625 / (x0 + 0.21748982)) - -0.019022288)"
23,1.6224175e-6,"sqrt(x0 * ((sqrt(x1 + (x0 * -0.5405837)) - 1.7347523) * 7.2858324)) - (((-0.005827352 / (x0 + 0.21750301)) - -0.019461852) - x2)"
27,1.365884e-6,"sqrt((x0 * (sqrt(x1 + (x0 * -0.539339)) - 1.7373233)) * 7.284956) - ((((-0.0049498985 / sqrt(sqrt(x2) + x0)) - -0.015629604) - x2) + x2)"
28,1.3362662e-6,"sqrt((x0 * (sqrt(x1 + (x0 * -0.5405834)) - 1.7338271)) * 7.289061) - ((((-0.019091543 / sqrt(sqrt(sqrt(x2) + x0))) - -0.034086213) - x2) + x2)"
29,1.2891794e-6,"(sqrt(x0 * ((sqrt(x1 + (x0 * -0.53963655)) - 1.7364469) * 7.2857666)) - (((-0.006272959 / sqrt(sqrt(x2 + x2) + x0)) - -0.02018052) - x2)) + x2"
