Complexity,Loss,Equation
1,54.316387,"3.0363455"
3,52.234707,"22.127071 - x0"
5,49.366104,"sqrt(exp(18.192955 - x0))"
6,46.223217,"exp(exp(cos(x0 * -0.49132517)))"
8,46.181526,"exp(exp(cos(x0 * -0.49159142))) - -0.20470364"
9,46.14556,"exp(exp(cos(-9.820462 - sqrt(x0 * 18.02484))))"
11,45.76864,"exp(exp(cos(exp(cos(sqrt(x0) * -3.5778594)) - 2.4488993)))"
12,45.724953,"exp(exp(cos(sqrt(exp(cos(sqrt(x0) * -3.5238016))) * -3.9666247)))"
13,45.596523,"exp(exp(cos(exp(cos(sqrt(x0 + -2.873453) * -3.9499636)) - 2.6432629)))"
14,45.432964,"exp(exp(cos(exp(exp(cos(-2.6872492 - exp(cos(sqrt(x0) * -1.73076))))))))"
15,45.370712,"exp(cos(sqrt(exp(cos(sqrt(x0) * -3.541367))) * -4.0195994) * 2.6093228) + 1.9888098"
16,45.23562,"exp(exp(cos(exp(exp(cos(-2.6463592 - exp(cos(sqrt(x0) * -1.7337459))))) - -0.36125398)))"
17,45.228592,"exp(exp(cos(exp(exp(cos(-2.6865323 - exp(cos(sin(sqrt(x0) * -1.7343955))))))))) + 0.38586903"
18,45.207718,"exp(exp(cos(exp(exp(cos(-2.64694 - exp(cos(sqrt(x0) * -1.7341831))))) - -0.36164233))) + 0.16815852"
19,45.058884,"exp(exp(cos(sqrt(exp(cos(sqrt(exp(cos(sqrt(x0) * -3.5744865))) * -4.2190285))) * -4.045506))) + 0.5539663"
20,45.011337,"exp(cos(sqrt(exp(cos(sqrt(exp(cos(sqrt(x0) * -3.572319))) * -4.2073326))) * -4.023018) * 2.5621397) + 2.0242035"
24,44.922726,"exp(exp(cos(sqrt(exp(cos(sqrt(exp(cos(sqrt(exp(cos(sqrt(x0) * -3.566756))) * -4.169959))) * -4.009786))) * -4.009786))) + 0.64367265"
25,44.883076,"exp(cos(sqrt(exp(cos(sqrt(exp(cos(-4.2073326 * sqrt(exp(cos(sqrt(x0) * -3.572319)))))) * -4.023018))) * -4.023018) * 2.5621397) + 2.0242035"
27,44.883007,"(exp(cos(sqrt(exp(cos(sqrt(exp(cos(-4.2073326 * sqrt(exp(cos(sqrt(x0) * -3.572319)))))) * -4.023018))) * -4.023018) * 2.5621397) + 2.0242035) + x2"
28,44.86557,"exp(cos(sqrt(exp(cos(sqrt(exp(cos(sqrt(exp(cos(sqrt(exp(cos(sqrt(x0) * -3.50397))) * -3.7663925))) * -3.8768985))) * -4.2075143))) * -4.215441) + 1.6809268)"
29,44.840385,"exp(exp(cos(sqrt(exp(cos(sqrt(exp(cos(sqrt(exp(cos(sqrt(exp(cos(sqrt(x0) * -3.554295))) * -4.0613194))) * -4.0613194))) * -4.0613194))) * -4.0613194))) + 0.61178595"
