Complexity,Loss,Equation
1,1491.0035,"37.999115"
3,153.92438,"input_u * 19.406122"
5,9.800415,"(input_u * 5.1801634) * input_u"
7,9.635,"input_u * ((0.13007909 - input_u) * -5.357326)"
9,9.597373,"((input_u * (input_u + -0.09848335)) * 5.3346353) - 0.30879357"
11,9.19905,"((input_u * ((input_u * -0.22811693) + 6.7501154)) - 2.5558498) * input_u"
13,8.760995,"(input_u * (input_u * ((input_u * -0.20899801) + -0.30655512))) * (input_u - 8.591565)"
15,8.645521,"input_u * (((input_u * ((input_u * -0.17244712) + -0.43052682)) * (input_u - 8.963491)) + -1.2677233)"
16,8.374603,"input_u * (input_u * (input_u * (11.804003 / sqrt((input_u * (input_u * input_u)) - -17.416792))))"
18,8.164983,"((input_u * (input_u * (input_u * 11.87684))) + 3.1886666) / sqrt(((input_u * input_u) * input_u) + 19.16827)"
20,8.018838,"(((input_u + -0.69922477) * input_u) * ((input_u / sqrt((input_u * (input_u * input_u)) - -7.477531)) * 13.16347)) - -1.3935201"
22,7.9998083,"((((input_u + -0.63173413) / sqrt((input_u * (input_u * input_u)) - -7.2609763)) * ((input_u * input_u) - 0.10846215)) * 13.027101) - -1.0304744"
24,7.975478,"(input_u * ((((input_u * 30.914183) / sqrt((input_u * ((input_u * input_u) * 7.372572)) + 43.985672)) + 0.8075712) * (input_u - 0.7091801))) - -1.2138017"
25,7.5675135,"(input_u * (input_u * (input_u + (-0.5797494 - ((-118.820694 / ((((input_u * input_u) * input_u) * input_u) + (127.68733 / input_u))) * input_u))))) + 1.0911651"
27,7.5524516,"(((input_u - (input_u * (-125.00911 / ((((input_u * (input_u * input_u)) * (input_u * input_u)) + 135.32648) / input_u)))) + -0.6509513) * (input_u * input_u)) + 1.1222242"
