Complexity,Loss,Equation
1,0.32007492,"1.6340858"
4,2.4959546e-12,"sqrt(x0 + 1.000004)"
5,6.2041485e-13,"sqrt(x0 + sqrt(1.000004))"
19,1.8438584e-14,"sqrt((x0 - 0.04371147) + sqrt(sqrt(sqrt(sqrt(sqrt((x0 - 0.19113274) + ((3.0548654 - x0) + 1.0679594)))))))"
21,7.8870245e-15,"sqrt((x0 - 0.015158019) + sqrt(sqrt(sqrt(sqrt(sqrt((x0 + (x0 - x0)) + ((0.5498558 - x0) + 1.0685191)))))))"
