Complexity,Loss,Equation
1,937.4233,"24.137983"
2,289.48526,"exp(input_u)"
3,121.1257,"3.0338092 ^ input_u"
4,85.55864,"exp(input_u + 0.47327968)"
5,13.767986,"(input_u * 5.1902804) * input_u"
7,10.372849,"input_u / ((0.26425815 ^ input_u) + 0.043832738)"
8,9.808468,"input_u / (exp(0.267293 ^ input_u) + -0.9569499)"
10,7.8103585,"input_u * (input_u / ((0.6744627 ^ exp(input_u)) + 0.1905986))"
11,3.0132587,"input_u * (input_u / ((0.9987051 ^ exp(exp(input_u))) + 0.19193318))"
12,2.3835056,"input_u * (input_u / ((0.0019187108 ^ (exp(input_u) + -7.2094564)) + 0.19033882))"
14,1.1703933,"((input_u * input_u) / ((7.3434785e-6 ^ (exp(input_u) + -7.429509)) + 0.19723734)) + 1.680048"
16,0.7554678,"((input_u * input_u) / ((0.0025982158 ^ (-9.50893 + (1.3571153 ^ exp(input_u)))) + 0.19517325)) + 1.3571153"
17,0.6611114,"((input_u * input_u) / (((0.005351809 ^ exp(input_u)) ^ (exp(input_u) + -7.4300866)) + 0.19489579)) + 1.3604267"
19,0.43131387,"(input_u * ((input_u / (0.20303938 - ((0.024210677 ^ exp(input_u)) ^ (exp(input_u) + -7.4539843)))) - -0.8244542)) - -1.073633"
21,0.43085954,"((input_u * ((input_u / (0.20303938 - ((0.024210677 ^ exp(input_u)) ^ (exp(input_u) + -7.4539843)))) - -0.8244542)) - -1.073633) + -0.008902121"
22,0.4028623,"(((input_u / (0.20486698 - (((0.9149552 ^ exp(input_u)) + 0.48212728) ^ exp(exp(input_u))))) - -0.55738205) * (input_u + 0.08505802)) + 1.0832814"
23,0.39974666,"(((input_u * input_u) + 0.43054473) / (0.21264884 - ((0.008099753 ^ exp(input_u + 0.08289711)) ^ (exp(input_u) + -7.456902)))) + (1.5473579 ^ input_u)"
24,0.3969817,"1.0832814 + ((input_u + 0.08505802) * ((input_u / (0.20486698 - ((0.48212728 + (0.9149552 ^ exp(input_u))) ^ exp(exp(input_u + 0.08505802))))) - -0.55738205))"
26,0.39666075,"(1.0832814 + ((input_u + 0.08505802) * ((input_u / (0.20486698 - ((0.48212728 + (0.9149552 ^ exp(input_u))) ^ exp(exp(0.08505802 + input_u))))) - -0.55738205))) - 0.00950752"
28,0.39003727,"(input_u + (((-0.2013019 / -0.79167163) + (input_u * input_u)) / (0.20466568 - ((0.0025747195 ^ exp(input_u)) ^ (exp(input_u) + -7.4460177))))) - ((input_u * sqrt(0.15342599)) + -1.0289582)"
