Complexity,Loss,Equation
1,54.316383,"3.035212"
3,52.234707,"22.12707 - x0"
5,49.36608,"sqrt(exp(18.19031 - x0))"
6,48.101738,"exp(15.17096 - x0) + 2.3446941"
7,47.0649,"sqrt(exp(18.059164 - x0) + 4.0231156)"
9,47.026936,"exp(exp(sin(sqrt(x0 + -12.028914) - -0.8705842)))"
11,47.000114,"exp(exp(sin(sqrt(x0 + -12.039076) - -0.89077866)) - -0.048603367)"
12,46.985622,"exp(exp(sin(sqrt(x0 + -12.054514) - 5.3637133) + sqrt(x2)))"
13,46.98562,"exp(exp(sin(sqrt(x0 + -12.054514) - 5.3637133) + sin(sqrt(x2))))"
14,45.982647,"exp(cos(exp(x2 - (sin(sqrt(x0 + 2.8792436)) + -1.7815083))) - -1.7729478)"
16,45.942764,"exp(cos(exp(x2 - (sin(sqrt(x0 + 2.686712)) + -1.7942445))) - -1.8388954) + -0.41544387"
17,45.381832,"exp(cos(exp(x2 - (sin(sqrt(x0 - sin(x0)) + 3.3962362) + -3.15682))) - -1.6335173)"
19,45.33676,"exp(cos(exp(x2 - (sin(sqrt(x0 + (sin(-0.38563216 - x0) + 3.2769923))) + -1.7870777))) - -1.700532)"
21,45.322277,"exp(cos(exp(x2 - (sin(sqrt(x0 + (sin(-0.41854295 - x0) + 3.243887))) + -1.7888736))) - -1.7392784) + -0.193659"
22,45.32227,"exp(cos(exp(sqrt(x2) - (sin(sqrt((x0 + sin(-0.41927448 - x0)) + 3.2451575)) + -1.75819))) - -1.7396204) + -0.19458109"
23,45.19795,"exp((cos(exp(x2 - (sin(sqrt(x0 + (sin(exp(sin(x0) + 0.23874761)) - -2.5009193))) + -1.7859794))) - -2.1257896) + -0.40254104)"
25,45.04881,"exp((cos(exp(x2 - (sin(sqrt(x0 + (sin(exp(sin(x0 - -0.31784502) + 0.50627404)) - -2.836022))) + -1.785582))) - -2.1099799) + -0.4231826)"
27,45.046364,"exp((cos(exp(x2 - (sin(sqrt(x0 + (sin(exp(sin(x0 - -0.3280168) + 0.52686894)) - -2.874352))) + -1.7860916))) - -2.109031) + -0.40790346) + -0.08104926"
29,45.04636,"exp((cos(exp(x2 - (sin(sqrt((x0 + sin(exp(sin(x0 - -0.32761565) + 0.52526695))) - -2.8723233)) + -1.7859658))) - -2.1109898) + -0.41037706) - (x2 - -0.07618157)"
